onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
320.433	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj120glasses.png	n/a	n/a
322.468	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj016banjo.png	n/a	n/a
324.502	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj195net.png	n/a	n/a
326.536	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj196nose.png	n/a	n/a
328.57	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj143horse.png	n/a	n/a
330.604	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj035box.png	n/a	n/a
332.638	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj295teapot.png	n/a	n/a
334.689	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj134hat.png	n/a	n/a
336.74	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj274slide.png	n/a	n/a
338.774	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj041button.png	n/a	n/a
340.824	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj066dime.png	n/a	n/a
342.875	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj212pear.png	n/a	n/a
344.909	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj104fish.png	n/a	n/a
346.943	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj085donkey.png	n/a	n/a
348.977	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj089dress.png	n/a	n/a
351.012	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj288strawberry.png	n/a	n/a
353.046	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj327volcano.png	n/a	n/a
355.08	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj245rocket.png	n/a	n/a
357.114	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj256sandwich.png	n/a	n/a
359.148	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj265shoe.png	n/a	n/a
371.336	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.396	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.457	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.517	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.23	0.928	memory	test	test_old	correct	task-fractional/runtype-memory/obj089dress.png	old	n/a
492.181	0.766	memory	test	test_new	correct	task-fractional/runtype-memory/obj226plate.png	new	n/a
494.899	0.622	memory	test	test_old	correct	task-fractional/runtype-memory/obj274slide.png	old	n/a
497.566	0.706	memory	test	test_old	correct	task-fractional/runtype-memory/obj134hat.png	old	n/a
500.484	0.654	memory	test	test_old	correct	task-fractional/runtype-memory/obj196nose.png	old	n/a
503.285	0.622	memory	test	test_old	correct	task-fractional/runtype-memory/obj092ear.png	old	n/a
505.836	0.635	memory	test	test_old	correct	task-fractional/runtype-memory/obj327volcano.png	old	n/a
508.82	0.651	memory	test	test_old	correct	task-fractional/runtype-memory/obj085donkey.png	old	n/a
511.355	0.752	memory	test	test_old	correct	task-fractional/runtype-memory/obj037bridge.png	old	n/a
513.906	0.681	memory	test	test_old	correct	task-fractional/runtype-memory/obj035box.png	old	n/a
516.873	0.72	memory	test	test_new	correct	task-fractional/runtype-memory/obj322unicycle.png	new	n/a
519.724	1.234	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj308toothbrush.png	old	n/a
522.559	0.549	memory	test	test_old	correct	task-fractional/runtype-memory/obj120glasses.png	old	n/a
525.126	0.608	memory	test	test_old	correct	task-fractional/runtype-memory/obj212pear.png	old	n/a
527.711	1.333	memory	test	test_new	correct	task-fractional/runtype-memory/obj246rockingchair.png	new	n/a
530.462	1.042	memory	test	test_new	correct	task-fractional/runtype-memory/obj193needle.png	new	n/a
533.113	0.682	memory	test	test_new	correct	task-fractional/runtype-memory/obj069corn.png	new	n/a
535.83	0.652	memory	test	test_old	correct	task-fractional/runtype-memory/obj016banjo.png	old	n/a
538.565	0.559	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj295teapot.png	new	n/a
541.433	0.632	memory	test	test_new	correct	task-fractional/runtype-memory/obj219pillow.png	new	n/a
544.25	0.674	memory	test	test_new	correct	task-fractional/runtype-memory/obj259scarf.png	new	n/a
547.085	0.756	memory	test	test_old	correct	task-fractional/runtype-memory/obj195net.png	old	n/a
549.852	0.635	memory	test	test_new	correct	task-fractional/runtype-memory/obj004anchor.png	new	n/a
552.653	0.966	memory	test	test_new	correct	task-fractional/runtype-memory/obj221pinecone.png	new	n/a
555.238	0.851	memory	test	test_old	correct	task-fractional/runtype-memory/obj066dime.png	old	n/a
558.239	0.628	memory	test	test_old	correct	task-fractional/runtype-memory/obj104fish.png	old	n/a
560.89	0.647	memory	test	test_new	correct	task-fractional/runtype-memory/obj187motorcycle.png	new	n/a
563.691	0.868	memory	test	test_new	correct	task-fractional/runtype-memory/obj052carrot.png	new	n/a
566.242	0.797	memory	test	test_new	correct	task-fractional/runtype-memory/obj138helmet.png	new	n/a
569.193	0.554	memory	test	test_old	correct	task-fractional/runtype-memory/obj288strawberry.png	old	n/a
571.894	0.668	memory	test	test_new	correct	task-fractional/runtype-memory/obj318tweezers.png	new	n/a
574.445	0.641	memory	test	test_new	correct	task-fractional/runtype-memory/obj206panda.png	new	n/a
577.379	1.064	memory	test	test_old	correct	task-fractional/runtype-memory/obj238rain.png	old	n/a
580.014	0.752	memory	test	test_old	correct	task-fractional/runtype-memory/obj143horse.png	old	n/a
582.831	0.676	memory	test	test_new	correct	task-fractional/runtype-memory/obj153kangaroo.png	new	n/a
585.549	0.689	memory	test	test_new	correct	task-fractional/runtype-memory/obj145house.png	new	n/a
588.417	0.716	memory	test	test_new	correct	task-fractional/runtype-memory/obj151puzzle.png	new	n/a
591.084	0.64	memory	test	test_new	correct	task-fractional/runtype-memory/obj103fire.png	new	n/a
593.619	0.888	memory	test	test_old	correct	task-fractional/runtype-memory/obj041button.png	old	n/a
596.52	0.921	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj307tomato.png	old	n/a
