onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
252.985	3.085	rating_expectation	1047	457	All sacrificed for passion	forest	Text	n/a
253.885	2.185	expectation_mouse_trajectory	1047	457	All sacrificed for passion	forest	Text	n/a
258.051	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
285.532	2.168	rating_feeling	603	357	Discovery of dishonour of loved one	forest	Text	n/a
286.265	1.435	feeling_mouse_trajectory	603	357	Discovery of dishonour of loved one	forest	Text	n/a
289.549	3.717	rating_expectation	811	532	Discovery of dishonour of loved one	forest	Text	n/a
290.616	2.65	expectation_mouse_trajectory	811	532	Discovery of dishonour of loved one	forest	Text	n/a
295.615	22.445	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
318.061	2.201	rating_feeling	808	499	Conflict with a god	swamp	Text	n/a
318.994	1.268	feeling_mouse_trajectory	808	499	Conflict with a god	swamp	Text	n/a
322.077	3.885	rating_expectation	1065	441	Conflict with a god	swamp	Text	n/a
323.394	2.569	expectation_mouse_trajectory	1065	441	Conflict with a god	swamp	Text	n/a
331.145	24.796	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
355.941	2.635	rating_feeling	781	454	Adultery	swamp	Text	n/a
356.525	2.051	feeling_mouse_trajectory	781	454	Adultery	swamp	Text	n/a
359.959	2.752	rating_expectation	716	395	Adultery	swamp	Text	n/a
361.375	1.335	expectation_mouse_trajectory	716	395	Adultery	swamp	Text	n/a
366.025	21.112	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
387.137	3.633	rating_feeling	986	411	Slaying of kin unrecognized	swamp	Text	n/a
388.52	2.25	feeling_mouse_trajectory	986	411	Slaying of kin unrecognized	swamp	Text	n/a
391.153	0.367	rating_expectation	960	707	Slaying of kin unrecognized	swamp	Text	n/a
391.72	-0.199	expectation_mouse_trajectory	960	707	Slaying of kin unrecognized	swamp	Text	n/a
396.219	21.112	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.331	3.819	rating_feeling	684	418	Fatal imprudence	hospital	Text	n/a
418.381	2.769	feeling_mouse_trajectory	684	418	Fatal imprudence	hospital	Text	n/a
421.349	2.418	rating_expectation	594	369	Fatal imprudence	hospital	Text	n/a
422.082	1.685	expectation_mouse_trajectory	594	369	Fatal imprudence	hospital	Text	n/a
426.414	25.797	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.211	3.118	rating_feeling	1064	535	Erroneous judgement	hospital	Text	n/a
453.327	2.002	feeling_mouse_trajectory	1064	535	Erroneous judgement	hospital	Text	n/a
456.227	2.802	rating_expectation	1168	462	Erroneous judgement	hospital	Text	n/a
457.694	1.335	expectation_mouse_trajectory	1168	462	Erroneous judgement	hospital	Text	n/a
461.294	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.738	1.935	rating_feeling	771	521	Necessity of sacrificing loved ones	hospital	Text	n/a
485.488	1.185	feeling_mouse_trajectory	771	521	Necessity of sacrificing loved ones	hospital	Text	n/a
488.756	2.885	rating_expectation	702	460	Necessity of sacrificing loved ones	hospital	Text	n/a
490.556	1.085	expectation_mouse_trajectory	702	460	Necessity of sacrificing loved ones	hospital	Text	n/a
493.822	19.094	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
512.916	3.002	rating_feeling	1059	573	Recovery of a lost one	prison	Text	n/a
514.35	1.568	feeling_mouse_trajectory	1059	573	Recovery of a lost one	prison	Text	n/a
516.934	2.601	rating_expectation	1150	515	Recovery of a lost one	prison	Text	n/a
518.184	1.351	expectation_mouse_trajectory	1150	515	Recovery of a lost one	prison	Text	n/a
522.0	38.535	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.534	3.085	rating_feeling	635	500	Crimes of love	prison	Text	n/a
561.918	1.702	feeling_mouse_trajectory	635	500	Crimes of love	prison	Text	n/a
564.551	1.734	rating_expectation	614	411	Crimes of love	prison	Text	n/a
565.018	1.268	expectation_mouse_trajectory	614	411	Crimes of love	prison	Text	n/a
573.619	12.391	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
586.01	1.884	rating_feeling	598	364	Abduction	prison	Text	n/a
586.66	1.234	feeling_mouse_trajectory	598	364	Abduction	prison	Text	n/a
590.028	2.852	rating_expectation	628	462	Abduction	prison	Text	n/a
591.078	1.802	expectation_mouse_trajectory	628	462	Abduction	prison	Text	n/a
