onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
233.514	0.87	memory	test	test_old	correct	task-fractional/runtype-memory/obj137helicopter.png	old	n/a
236.465	1.04	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj087dragon.png	new	n/a
239.116	1.846	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj077deer.png	old	n/a
242.467	1.43	memory	test	test_new	correct	task-fractional/runtype-memory/obj220pineapple.png	new	n/a
245.152	0.941	memory	test	test_old	correct	task-fractional/runtype-memory/obj160ladder.png	old	n/a
248.17	0.905	memory	test	test_old	correct	task-fractional/runtype-memory/obj252ruler.png	old	n/a
250.871	1.021	memory	test	test_old	correct	task-fractional/runtype-memory/obj030bone.png	old	n/a
253.788	0.881	memory	test	test_new	correct	task-fractional/runtype-memory/obj204palmtree.png	new	n/a
256.639	1.348	memory	test	test_new	correct	task-fractional/runtype-memory/obj144hose.png	new	n/a
259.524	1.144	memory	test	test_new	correct	task-fractional/runtype-memory/obj089dress.png	new	n/a
262.258	0.899	memory	test	test_old	correct	task-fractional/runtype-memory/obj266shovel.png	old	n/a
265.209	0.944	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj219pillow.png	new	n/a
268.094	0.971	memory	test	test_new	correct	task-fractional/runtype-memory/obj041button.png	new	n/a
271.095	1.079	memory	test	test_new	correct	task-fractional/runtype-memory/obj098fan.png	new	n/a
273.929	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj175mailbox.png	n/a	n/a
276.73	1.446	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj203paintbrush.png	old	n/a
279.448	1.008	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj109fly.png	new	n/a
282.066	1.169	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj018barrel.png	new	n/a
284.717	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj234queen.png	n/a	n/a
287.534	1.195	memory	test	test_old	correct	task-fractional/runtype-memory/obj281spaghetti.png	old	n/a
290.185	1.138	memory	test	test_new	correct	task-fractional/runtype-memory/obj141hoof.png	new	n/a
292.953	0.966	memory	test	test_old	correct	task-fractional/runtype-memory/obj197nurse.png	old	n/a
295.804	1.837	memory	test	test_old	correct	task-fractional/runtype-memory/obj273sled.png	old	n/a
299.055	1.003	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj151puzzle.png	new	n/a
308.542	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj065clown.png	n/a	n/a
310.593	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj222pipe.png	n/a	n/a
312.644	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
314.678	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj170lipstick.png	n/a	n/a
316.712	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj120glasses.png	n/a	n/a
318.746	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj184monkey.png	n/a	n/a
320.797	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj064clock.png	n/a	n/a
322.847	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj159knot.png	n/a	n/a
324.881	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj341window.png	n/a	n/a
326.916	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj153kangaroo.png	n/a	n/a
328.95	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj093egg.png	n/a	n/a
330.984	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj277snake.png	n/a	n/a
333.018	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj310tractor.png	n/a	n/a
335.052	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj148jack.png	n/a	n/a
337.086	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj016banjo.png	n/a	n/a
339.12	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj275slingshot.png	n/a	n/a
341.154	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj182microscope.png	n/a	n/a
343.188	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj096eskimo.png	n/a	n/a
345.222	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj242road.png	n/a	n/a
347.257	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj119girl.png	n/a	n/a
349.307	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj027blimp.png	n/a	n/a
351.358	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj143horse.png	n/a	n/a
353.409	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj335wheelbarrow.png	n/a	n/a
355.443	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj271skis.png	n/a	n/a
357.477	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj302tie.png	n/a	n/a
359.528	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj313trophy.png	n/a	n/a
371.632	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.693	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.753	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.814	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.393	1.211	memory	test	test_old	correct	task-fractional/runtype-memory/obj159knot.png	old	n/a
492.177	1.169	memory	test	test_new	correct	task-fractional/runtype-memory/obj343witch.png	new	n/a
494.762	1.006	memory	test	test_new	correct	task-fractional/runtype-memory/obj180medal.png	new	n/a
497.613	1.871	memory	test	test_old	correct	task-fractional/runtype-memory/obj310tractor.png	old	n/a
500.83	1.326	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj183mirror.png	old	n/a
503.648	1.558	memory	test	test_new	correct	task-fractional/runtype-memory/obj063city.png	new	n/a
506.332	1.694	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj182microscope.png	new	n/a
509.334	1.789	memory	test	test_old	correct	task-fractional/runtype-memory/obj096eskimo.png	old	n/a
512.285	0.952	memory	test	test_old	correct	task-fractional/runtype-memory/obj277snake.png	old	n/a
514.969	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj170lipstick.png	n/a	n/a
517.87	1.091	memory	test	test_new	correct	task-fractional/runtype-memory/obj177map.png	new	n/a
520.755	1.711	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj164lemon.png	old	n/a
523.922	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj047can.png	n/a	n/a
526.457	1.44	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj184monkey.png	new	n/a
529.441	0.845	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj194nest.png	old	n/a
532.259	1.322	memory	test	test_new	correct	task-fractional/runtype-memory/obj276snail.png	new	n/a
534.86	1.159	memory	test	test_new	correct	task-fractional/runtype-memory/obj015bandaid.png	new	n/a
537.644	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj335wheelbarrow.png	n/a	n/a
540.195	1.268	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj331watermelon.png	old	n/a
542.946	1.064	memory	test	test_old	correct	task-fractional/runtype-memory/obj242road.png	old	n/a
545.714	0.848	memory	test	test_old	correct	task-fractional/runtype-memory/obj275slingshot.png	old	n/a
548.632	1.543	memory	test	test_new	correct	task-fractional/runtype-memory/obj229potato.png	new	n/a
551.516	1.43	memory	test	test_new	correct	task-fractional/runtype-memory/obj312tree.png	new	n/a
554.117	0.956	memory	test	test_old	correct	task-fractional/runtype-memory/obj120glasses.png	old	n/a
556.835	1.07	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj148jack.png	new	n/a
559.636	1.809	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj027blimp.png	new	n/a
562.887	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj341window.png	n/a	n/a
565.471	0.845	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj024bicycle.png	old	n/a
568.322	1.516	memory	test	test_old	correct	task-fractional/runtype-memory/obj093egg.png	old	n/a
571.357	1.717	memory	test	test_new	correct	task-fractional/runtype-memory/obj321unicorn.png	new	n/a
574.441	1.209	memory	test	test_old	correct	task-fractional/runtype-memory/obj153kangaroo.png	old	n/a
577.392	1.337	memory	test	test_old	correct	task-fractional/runtype-memory/obj143horse.png	old	n/a
580.327	1.164	memory	test	test_new	correct	task-fractional/runtype-memory/obj049cane.png	new	n/a
583.061	0.955	memory	test	test_new	correct	task-fractional/runtype-memory/obj094elephant.png	new	n/a
586.062	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj026bird.png	n/a	n/a
588.78	1.102	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj053cat.png	old	n/a
591.364	1.121	memory	test	test_old	correct	task-fractional/runtype-memory/obj016banjo.png	old	n/a
594.332	0.884	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj064clock.png	new	n/a
597.133	1.646	memory	test	test_new	correct	task-fractional/runtype-memory/obj291swing.png	new	n/a
600.151	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj119girl.png	n/a	n/a
