onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
513.668	2.952	feeling_mouse_trajectory	791	552	Recovery of a lost one	prison	Text	n/a
517.067	2.124	rating_expectation	1088	581	Recovery of a lost one	prison	Text	n/a
517.933	1.258	expectation_mouse_trajectory	1088	581	Recovery of a lost one	prison	Text	n/a
522.134	38.535	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.668	3.975	rating_feeling	675	483	Crimes of love	prison	Text	n/a
562.235	2.408	feeling_mouse_trajectory	675	483	Crimes of love	prison	Text	n/a
564.692	0.017	rating_expectation	960	707	Crimes of love	prison	Text	n/a
n/a	n/a	expectation_mouse_trajectory	960	707	Crimes of love	prison	Text	n/a
573.77	12.391	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
586.162	3.668	rating_feeling	566	401	Abduction	prison	Text	n/a
586.578	3.252	feeling_mouse_trajectory	566	401	Abduction	prison	Text	n/a
590.178	2.618	rating_expectation	579	384	Abduction	prison	Text	n/a
590.678	2.118	expectation_mouse_trajectory	579	384	Abduction	prison	Text	n/a
