onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
387.393	3.171	rating_feeling	737	473	Slaying of kin unrecognized	swamp	Text	n/a
389.659	0.904	feeling_mouse_trajectory	737	473	Slaying of kin unrecognized	swamp	Text	n/a
391.425	1.053	rating_expectation	583	384	Slaying of kin unrecognized	swamp	Text	n/a
391.775	0.703	expectation_mouse_trajectory	583	384	Slaying of kin unrecognized	swamp	Text	n/a
396.505	21.111	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.616	2.643	rating_feeling	661	426	Fatal imprudence	hospital	Text	n/a
418.4	1.86	feeling_mouse_trajectory	661	426	Fatal imprudence	hospital	Text	n/a
421.633	0.859	rating_expectation	821	585	Fatal imprudence	hospital	Text	n/a
421.983	0.509	expectation_mouse_trajectory	821	585	Fatal imprudence	hospital	Text	n/a
426.716	25.796	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.512	2.902	rating_feeling	746	546	Erroneous judgement	hospital	Text	n/a
453.979	1.435	feeling_mouse_trajectory	746	546	Erroneous judgement	hospital	Text	n/a
456.53	1.801	rating_expectation	767	429	Erroneous judgement	hospital	Text	n/a
456.613	1.718	expectation_mouse_trajectory	767	429	Erroneous judgement	hospital	Text	n/a
461.596	23.447	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
485.043	2.752	rating_feeling	985	438	Necessity of sacrificing loved ones	hospital	Text	n/a
486.026	1.769	feeling_mouse_trajectory	985	438	Necessity of sacrificing loved ones	hospital	Text	n/a
489.075	1.568	rating_expectation	1112	434	Necessity of sacrificing loved ones	hospital	Text	n/a
489.109	1.534	expectation_mouse_trajectory	1112	434	Necessity of sacrificing loved ones	hospital	Text	n/a
494.141	19.093	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
513.235	2.858	rating_feeling	867	529	Recovery of a lost one	prison	Text	n/a
514.685	1.408	feeling_mouse_trajectory	867	529	Recovery of a lost one	prison	Text	n/a
517.258	1.206	rating_expectation	771	470	Recovery of a lost one	prison	Text	n/a
517.508	0.956	expectation_mouse_trajectory	771	470	Recovery of a lost one	prison	Text	n/a
522.352	38.535	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
560.886	3.04	rating_feeling	798	459	Crimes of love	prison	Text	n/a
562.903	1.023	feeling_mouse_trajectory	798	459	Crimes of love	prison	Text	n/a
564.908	1.338	rating_expectation	623	356	Crimes of love	prison	Text	n/a
565.141	1.105	expectation_mouse_trajectory	623	356	Crimes of love	prison	Text	n/a
574.004	12.391	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
586.396	3.002	rating_feeling	798	546	Abduction	prison	Text	n/a
587.762	1.636	feeling_mouse_trajectory	798	546	Abduction	prison	Text	n/a
590.413	2.218	rating_expectation	696	376	Abduction	prison	Text	n/a
591.68	0.952	expectation_mouse_trajectory	696	376	Abduction	prison	Text	n/a
