onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
216.089	1.617	expectation_mouse_trajectory	838	563	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative1Situation8.txt
227.368	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.848	1.7	rating_feeling	1126	558	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
257.382	1.167	feeling_mouse_trajectory	1126	558	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
260.872	1.8	rating_expectation	838	563	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
261.489	1.183	expectation_mouse_trajectory	838	563	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
273.968	22.111	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
296.08	2.65	rating_feeling	1126	558	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
297.547	1.183	feeling_mouse_trajectory	1126	558	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
300.106	2.683	rating_expectation	838	563	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
301.372	1.417	expectation_mouse_trajectory	838	563	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
306.197	36.184	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.381	2.317	rating_feeling	1126	558	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
343.497	1.2	feeling_mouse_trajectory	1126	558	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
346.406	1.683	rating_expectation	838	563	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
347.022	1.067	expectation_mouse_trajectory	838	563	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
354.498	9.376	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
363.874	3.067	rating_feeling	1126	558	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
365.208	1.733	feeling_mouse_trajectory	1126	558	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
367.889	1.783	rating_expectation	838	563	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
368.556	1.117	expectation_mouse_trajectory	838	563	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
374.956	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.383	2.4	rating_feeling	1126	558	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
394.766	1.017	feeling_mouse_trajectory	1126	558	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
397.405	1.9	rating_expectation	838	563	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
398.222	1.083	expectation_mouse_trajectory	838	563	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
404.5	16.742	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
421.243	2.2	rating_feeling	1126	558	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
422.326	1.117	feeling_mouse_trajectory	1126	558	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
425.26	2.117	rating_expectation	838	563	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
426.327	1.05	expectation_mouse_trajectory	838	563	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
431.327	5.689	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
437.016	1.883	rating_feeling	1126	558	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
438.266	0.633	feeling_mouse_trajectory	1126	558	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
441.039	1.9	rating_expectation	838	563	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
441.755	1.183	expectation_mouse_trajectory	838	563	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
446.133	19.094	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative2Situation7.txt
465.226	2.967	rating_feeling	1126	558	Fatal imprudence	prison	Text	task-narratives/Narrative2Situation7.txt
466.326	1.867	feeling_mouse_trajectory	1126	558	Fatal imprudence	prison	Text	task-narratives/Narrative2Situation7.txt
469.243	2.217	rating_expectation	838	563	Fatal imprudence	prison	Text	task-narratives/Narrative2Situation7.txt
470.043	1.417	expectation_mouse_trajectory	838	563	Fatal imprudence	prison	Text	task-narratives/Narrative2Situation7.txt
476.311	18.097	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.408	3.65	rating_feeling	1126	558	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
496.641	1.417	feeling_mouse_trajectory	1126	558	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
498.439	2.917	rating_expectation	838	563	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
498.672	2.683	expectation_mouse_trajectory	838	563	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
505.505	15.409	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative2Situation9.txt
520.914	3.233	rating_feeling	1126	558	Abduction	prison	Text	task-narratives/Narrative2Situation9.txt
522.08	2.067	feeling_mouse_trajectory	1126	558	Abduction	prison	Text	task-narratives/Narrative2Situation9.txt
524.939	2.267	rating_expectation	838	563	Abduction	prison	Text	task-narratives/Narrative2Situation9.txt
525.939	1.267	expectation_mouse_trajectory	838	563	Abduction	prison	Text	task-narratives/Narrative2Situation9.txt
