onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
258.901	0.2	posner	invalid_cue	correct	left	n/a	n/a	52
259.101	0.367	posner	target_response	correct	left	right	right	52
262.269	0.2	posner	valid_cue	correct	right	n/a	n/a	53
262.469	0.366	posner	target_response	correct	right	right	right	53
268.138	0.2	posner	valid_cue	correct	left	n/a	n/a	54
268.338	0.368	posner	target_response	correct	left	left	left	54
274.807	0.2	posner	valid_cue	correct	right	n/a	n/a	55
275.007	0.328	posner	target_response	correct	right	right	right	55
278.575	0.2	posner	valid_cue	correct	left	n/a	n/a	56
278.775	0.313	posner	target_response	correct	left	left	left	56
286.045	0.2	posner	valid_cue	correct	right	n/a	n/a	57
286.245	0.305	posner	target_response	correct	right	right	right	57
289.012	0.2	posner	valid_cue	correct	left	n/a	n/a	58
289.212	0.309	posner	target_response	correct	left	left	left	58
292.88	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
293.08	0.41	posner	target_response	correct	left	right	right	59
300.35	0.2	posner	invalid_cue	correct	left	n/a	n/a	60
300.55	0.394	posner	target_response	correct	left	right	right	60
308.32	0.2	posner	valid_cue	correct	left	n/a	n/a	61
308.52	0.348	posner	target_response	correct	left	left	left	61
312.288	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
312.488	0.378	posner	target_response	correct	right	left	left	62
315.355	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
315.556	0.482	posner	target_response	correct	left	right	right	63
322.825	0.2	posner	valid_cue	correct	left	n/a	n/a	64
323.025	0.314	posner	target_response	correct	left	left	left	64
327.994	0.2	posner	invalid_cue	correct	left	n/a	n/a	65
328.194	0.391	posner	target_response	correct	left	right	right	65
331.562	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
331.762	0.407	posner	target_response	correct	right	left	left	66
334.529	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
334.729	0.35	posner	target_response	correct	left	right	right	67
337.697	0.2	posner	valid_cue	correct	right	n/a	n/a	68
337.897	0.461	posner	target_response	correct	right	right	right	68
341.265	0.2	posner	invalid_cue	correct	left	n/a	n/a	69
341.465	0.383	posner	target_response	correct	left	right	right	69
345.133	0.2	posner	invalid_cue	correct	right	n/a	n/a	70
345.333	0.321	posner	target_response	correct	right	left	left	70
350.502	0.2	posner	valid_cue	correct	left	n/a	n/a	71
350.702	0.353	posner	target_response	correct	left	left	left	71
353.77	0.2	posner	valid_cue	correct	right	n/a	n/a	72
353.97	0.351	posner	target_response	correct	right	right	right	72
358.338	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
358.538	0.434	posner	target_response	correct	left	right	right	73
361.706	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
361.906	0.353	posner	target_response	correct	right	left	left	74
369.176	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
369.376	0.322	posner	target_response	correct	right	left	left	75
373.844	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
374.044	0.348	posner	target_response	correct	right	left	left	76
379.813	0.2	posner	valid_cue	correct	right	n/a	n/a	77
380.013	0.349	posner	target_response	correct	right	right	right	77
387.282	0.2	posner	valid_cue	correct	left	n/a	n/a	78
387.482	0.337	posner	target_response	correct	left	left	left	78
391.35	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
391.551	0.392	posner	target_response	correct	right	left	left	79
398.82	0.2	posner	valid_cue	correct	right	n/a	n/a	80
399.02	0.354	posner	target_response	correct	right	right	right	80
404.489	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
404.689	0.367	posner	target_response	correct	right	left	left	81
407.657	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
407.857	0.335	posner	target_response	correct	right	left	left	82
410.724	0.2	posner	valid_cue	correct	right	n/a	n/a	83
410.924	0.431	posner	target_response	correct	right	right	right	83
414.392	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
414.592	0.459	posner	target_response	correct	left	right	right	84
418.661	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
418.861	0.392	posner	target_response	correct	left	right	right	85
422.629	0.2	posner	valid_cue	correct	left	n/a	n/a	86
422.829	0.362	posner	target_response	correct	left	left	left	86
429.298	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
429.498	0.357	posner	target_response	correct	left	right	right	87
432.466	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
432.666	0.37	posner	target_response	correct	right	left	left	88
435.934	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
436.134	0.358	posner	target_response	correct	right	left	left	89
441.402	0.2	posner	valid_cue	correct	right	n/a	n/a	90
441.603	0.349	posner	target_response	correct	right	right	right	90
444.97	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
445.171	0.307	posner	target_response	correct	right	left	left	91
448.538	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
448.739	0.395	posner	target_response	correct	right	left	left	92
453.607	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
453.807	0.305	posner	target_response	correct	right	left	left	93
461.577	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
461.777	0.34	posner	target_response	correct	left	right	right	94
469.046	0.2	posner	valid_cue	correct	left	n/a	n/a	95
469.246	0.321	posner	target_response	correct	left	left	left	95
474.215	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
474.415	0.338	posner	target_response	correct	right	left	left	96
481.684	0.2	posner	valid_cue	correct	left	n/a	n/a	97
481.884	0.324	posner	target_response	correct	left	left	left	97
489.154	0.2	posner	valid_cue	correct	right	n/a	n/a	98
489.354	0.322	posner	target_response	correct	right	right	right	98
494.622	0.2	posner	valid_cue	correct	left	n/a	n/a	99
494.822	0.31	posner	target_response	correct	left	left	left	99
499.191	0.2	posner	valid_cue	correct	left	n/a	n/a	100
499.391	0.336	posner	target_response	correct	left	left	left	100
506.06	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
506.26	0.474	posner	target_response	correct	left	right	right	101
510.828	0.2	posner	valid_cue	correct	left	n/a	n/a	102
511.028	0.315	posner	target_response	correct	left	left	left	102
514.096	0.2	posner	valid_cue	correct	right	n/a	n/a	103
514.296	0.403	posner	target_response	correct	right	right	right	103
521.566	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
521.766	0.501	posner	target_response	correct	left	right	right	104
526.534	0.2	posner	valid_cue	correct	right	n/a	n/a	105
526.734	0.394	posner	target_response	correct	right	right	right	105
532.903	0.2	posner	valid_cue	correct	right	n/a	n/a	106
533.103	0.335	posner	target_response	correct	right	right	right	106
536.671	0.2	posner	valid_cue	correct	right	n/a	n/a	107
536.871	0.361	posner	target_response	correct	right	right	right	107
541.14	0.2	posner	valid_cue	correct	left	n/a	n/a	108
541.34	0.403	posner	target_response	correct	left	left	left	108
544.207	0.2	posner	valid_cue	correct	left	n/a	n/a	109
544.408	0.352	posner	target_response	correct	left	left	left	109
548.976	0.2	posner	valid_cue	correct	left	n/a	n/a	110
549.176	0.314	posner	target_response	correct	left	left	left	110
552.844	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
553.044	0.409	posner	target_response	correct	left	right	right	111
560.313	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
560.514	0.402	posner	target_response	correct	left	right	right	112
563.381	0.2	posner	invalid_cue	correct	right	n/a	n/a	113
563.581	0.395	posner	target_response	correct	right	left	left	113
567.049	0.2	posner	valid_cue	correct	left	n/a	n/a	114
567.249	0.403	posner	target_response	correct	left	left	left	114
572.418	0.2	posner	valid_cue	correct	left	n/a	n/a	115
572.618	0.396	posner	target_response	correct	left	left	left	115
579.087	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
579.287	0.405	posner	target_response	correct	right	left	left	116
583.756	0.2	posner	valid_cue	correct	left	n/a	n/a	117
583.956	0.382	posner	target_response	correct	left	left	left	117
591.225	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
591.425	0.484	posner	target_response	correct	left	right	right	118
594.693	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
594.893	0.415	posner	target_response	correct	left	right	right	119
599.161	0.2	posner	invalid_cue	correct	right	n/a	n/a	120
599.361	0.336	posner	target_response	correct	right	left	left	120
