onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
127.182	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.243	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.105	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj303tiger.png	n/a	n/a
191.873	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj004anchor.png	n/a	n/a
194.824	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj033bottle.png	n/a	n/a
197.742	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj039bus.png	n/a	n/a
200.576	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj319typewriter.png	n/a	n/a
203.394	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj184monkey.png	n/a	n/a
206.012	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
208.846	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj311train.png	n/a	n/a
211.864	0.568	memory	test	test_old	correct	task-fractional/runtype-memory/obj146igloo.png	old	n/a
214.515	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj070cow.png	n/a	n/a
217.082	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj018barrel.png	n/a	n/a
220.034	1.708	memory	test	test_old	correct	task-fractional/runtype-memory/obj163leaf.png	old	n/a
223.285	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj227plug.png	n/a	n/a
226.086	1.418	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj340windmill.png	old	n/a
229.104	1.791	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj011backpack.png	new	n/a
232.355	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj154key.png	n/a	n/a
235.356	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj031book.png	n/a	n/a
237.89	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj082doctor.png	n/a	n/a
240.791	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj271skis.png	n/a	n/a
243.792	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj179match.png	n/a	n/a
246.694	0.74	memory	test	test_new	correct	task-fractional/runtype-memory/obj101fence.png	new	n/a
249.478	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj180medal.png	n/a	n/a
252.196	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj139highchair.png	n/a	n/a
254.863	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj229potato.png	n/a	n/a
257.514	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj197nurse.png	n/a	n/a
260.282	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj021bed.png	n/a	n/a
263.116	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj137helicopter.png	n/a	n/a
265.717	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj160ladder.png	n/a	n/a
268.535	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj212pear.png	n/a	n/a
271.103	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj020bat.png	n/a	n/a
273.937	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj278snowman.png	n/a	n/a
276.938	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj125guitar.png	n/a	n/a
279.806	0.832	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj284spoon.png	old	n/a
282.507	1.194	memory	test	test_new	correct	task-fractional/runtype-memory/obj136heel.png	new	n/a
285.425	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj103fire.png	n/a	n/a
288.209	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj012ball.png	n/a	n/a
290.86	1.293	memory	test	test_new	correct	task-fractional/runtype-memory/obj322unicycle.png	new	n/a
293.478	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj126gun.png	n/a	n/a
296.045	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj062cigarette.png	n/a	n/a
298.896	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj077deer.png	n/a	n/a
308.2	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj003alligator.png	n/a	n/a
310.234	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj167lightning.png	n/a	n/a
312.268	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj170lipstick.png	n/a	n/a
314.302	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj347zebra.png	n/a	n/a
316.336	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj116genie.png	n/a	n/a
318.37	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj122glove.png	n/a	n/a
320.405	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj131handcuffs.png	n/a	n/a
322.439	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj001accordion.png	n/a	n/a
324.473	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj202package.png	n/a	n/a
326.507	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj182microscope.png	n/a	n/a
328.541	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj047can.png	n/a	n/a
330.575	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj052carrot.png	n/a	n/a
332.609	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj228porcupine.png	n/a	n/a
334.643	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj005ant.png	n/a	n/a
336.677	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj305toaster.png	n/a	n/a
338.728	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj232purse.png	n/a	n/a
340.762	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj209paperclip.png	n/a	n/a
342.813	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj013balloon.png	n/a	n/a
344.847	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj048candle.png	n/a	n/a
346.881	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj294tank.png	n/a	n/a
348.915	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj128hamburger.png	n/a	n/a
350.949	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj218pig.png	n/a	n/a
352.983	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj117ghost.png	n/a	n/a
355.018	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj280sofa.png	n/a	n/a
357.052	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj283spider.png	n/a	n/a
359.086	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj315trumpet.png	n/a	n/a
371.29	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.368	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.428	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.472	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
488.934	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj282spatula.png	n/a	n/a
491.569	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj345wrench.png	n/a	n/a
494.236	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj286stethoscope.png	n/a	n/a
497.254	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj348zipper.png	n/a	n/a
500.089	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj128hamburger.png	n/a	n/a
502.923	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj294tank.png	n/a	n/a
505.674	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj048candle.png	n/a	n/a
508.258	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj132hanger.png	n/a	n/a
510.909	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj202package.png	n/a	n/a
513.744	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj005ant.png	n/a	n/a
516.478	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj218pig.png	n/a	n/a
519.029	0.84	memory	test	test_new	correct	task-fractional/runtype-memory/obj045camel.png	new	n/a
521.63	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj216penguin.png	n/a	n/a
524.281	0.941	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj111fork.png	old	n/a
527.182	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj047can.png	n/a	n/a
530.15	1.403	memory	test	test_old	correct	task-fractional/runtype-memory/obj116genie.png	old	n/a
533.084	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj131handcuffs.png	n/a	n/a
535.935	0.873	memory	test	test_new	correct	task-fractional/runtype-memory/obj119girl.png	new	n/a
538.703	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj140hinge.png	n/a	n/a
541.704	0.883	memory	test	test_old	correct	task-fractional/runtype-memory/obj232purse.png	old	n/a
544.272	1.565	memory	test	test_old	correct	task-fractional/runtype-memory/obj305toaster.png	old	n/a
546.906	0.773	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj209paperclip.png	new	n/a
549.891	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj092ear.png	n/a	n/a
552.692	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj123goat.png	n/a	n/a
555.559	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj117ghost.png	n/a	n/a
558.577	1.156	memory	test	test_old	correct	task-fractional/runtype-memory/obj228porcupine.png	old	n/a
561.228	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj030bone.png	n/a	n/a
563.846	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj127hair.png	n/a	n/a
566.53	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj121globe.png	n/a	n/a
569.431	1.087	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj182microscope.png	new	n/a
572.349	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj147iron.png	n/a	n/a
575.3	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj013balloon.png	n/a	n/a
578.185	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj074cross.png	n/a	n/a
580.752	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj001accordion.png	n/a	n/a
583.753	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj148jack.png	n/a	n/a
586.721	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj122glove.png	n/a	n/a
589.406	0.81	memory	test	test_new	correct	task-fractional/runtype-memory/obj113fox.png	new	n/a
592.373	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj347zebra.png	n/a	n/a
595.391	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj052carrot.png	n/a	n/a
598.259	0.677	memory	test	test_new	correct	task-fractional/runtype-memory/obj264shark.png	new	n/a
