onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
226.383	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
226.583	0.426	posner	target_response	correct	right	left	left	45
230.752	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
230.952	0.454	posner	target_response	correct	left	right	right	46
235.42	0.2	posner	invalid_cue	correct	left	n/a	n/a	47
235.62	0.513	posner	target_response	correct	left	right	right	47
238.988	0.2	posner	valid_cue	correct	left	n/a	n/a	48
239.188	0.375	posner	target_response	correct	left	left	left	48
246.457	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
246.657	0.444	posner	target_response	correct	right	left	left	49
251.926	0.2	posner	invalid_cue	correct	right	n/a	n/a	50
252.126	0.457	posner	target_response	correct	right	left	left	50
257.795	0.2	posner	valid_cue	correct	right	n/a	n/a	51
257.995	0.347	posner	target_response	correct	right	right	right	51
263.864	0.2	posner	valid_cue	correct	left	n/a	n/a	52
264.064	0.445	posner	target_response	correct	left	left	left	52
271.333	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
271.533	0.48	posner	target_response	correct	left	right	right	53
274.801	0.2	posner	invalid_cue	correct	left	n/a	n/a	54
275.001	0.547	posner	target_response	correct	left	right	right	54
278.169	0.2	posner	valid_cue	correct	right	n/a	n/a	55
278.369	0.399	posner	target_response	correct	right	right	right	55
281.937	0.2	posner	valid_cue	correct	left	n/a	n/a	56
282.137	0.364	posner	target_response	correct	left	left	left	56
289.407	0.2	posner	valid_cue	correct	right	n/a	n/a	57
289.607	0.404	posner	target_response	correct	right	right	right	57
296.876	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
297.076	0.499	posner	target_response	correct	left	right	right	58
301.445	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
301.645	0.492	posner	target_response	correct	left	right	right	59
305.313	0.2	posner	valid_cue	correct	left	n/a	n/a	60
305.513	0.412	posner	target_response	correct	left	left	left	60
308.681	0.2	posner	valid_cue	correct	left	n/a	n/a	61
308.881	0.375	posner	target_response	correct	left	left	left	61
314.75	0.2	posner	valid_cue	correct	right	n/a	n/a	62
314.95	0.389	posner	target_response	correct	right	right	right	62
318.117	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
318.318	0.477	posner	target_response	correct	right	left	left	63
321.685	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
321.886	0.516	posner	target_response	correct	left	right	right	64
329.155	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
329.355	0.461	posner	target_response	correct	right	left	left	65
336.624	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
336.824	0.494	posner	target_response	correct	right	left	left	66
344.094	0.2	posner	valid_cue	correct	left	n/a	n/a	67
344.294	0.411	posner	target_response	correct	left	left	left	67
348.462	0.2	posner	valid_cue	correct	right	n/a	n/a	68
348.662	0.569	posner	target_response	correct	right	right	right	68
352.43	0.2	posner	valid_cue	correct	left	n/a	n/a	69
352.63	0.42	posner	target_response	correct	left	left	left	69
356.098	0.2	posner	valid_cue	correct	right	n/a	n/a	70
356.298	0.387	posner	target_response	correct	right	right	right	70
359.566	0.2	posner	valid_cue	correct	left	n/a	n/a	71
359.766	0.357	posner	target_response	correct	left	left	left	71
362.734	0.2	posner	valid_cue	correct	left	n/a	n/a	72
362.934	0.363	posner	target_response	correct	left	left	left	72
366.602	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
366.802	0.469	posner	target_response	correct	right	left	left	73
370.67	0.2	posner	invalid_cue	correct	left	n/a	n/a	74
370.87	0.547	posner	target_response	correct	left	right	right	74
374.639	0.2	posner	valid_cue	correct	left	n/a	n/a	75
374.839	0.408	posner	target_response	correct	left	left	left	75
381.708	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
381.908	0.495	posner	target_response	correct	right	left	left	76
385.276	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
385.476	0.431	posner	target_response	correct	right	left	left	77
388.544	0.2	posner	valid_cue	correct	left	n/a	n/a	78
388.744	0.429	posner	target_response	correct	left	left	left	78
396.013	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
396.213	0.488	posner	target_response	correct	right	left	left	79
399.381	0.2	posner	valid_cue	correct	right	n/a	n/a	80
399.581	0.51	posner	target_response	correct	right	right	right	80
405.05	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
405.25	0.454	posner	target_response	correct	right	left	left	81
408.218	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
408.418	0.455	posner	target_response	correct	right	left	left	82
412.086	0.2	posner	valid_cue	correct	right	n/a	n/a	83
412.286	0.421	posner	target_response	correct	right	right	right	83
419.555	0.2	posner	valid_cue	correct	right	n/a	n/a	84
419.755	0.382	posner	target_response	correct	right	right	right	84
423.423	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
423.623	0.619	posner	target_response	correct	left	right	right	85
426.791	0.2	posner	valid_cue	correct	left	n/a	n/a	86
426.991	0.387	posner	target_response	correct	left	left	left	86
434.261	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
434.461	0.507	posner	target_response	correct	left	right	right	87
437.229	0.2	posner	valid_cue	correct	right	n/a	n/a	88
437.429	0.531	posner	target_response	correct	right	right	right	88
441.897	0.2	posner	valid_cue	correct	left	n/a	n/a	89
442.097	0.386	posner	target_response	correct	left	left	left	89
444.965	0.2	posner	valid_cue	correct	right	n/a	n/a	90
445.165	0.442	posner	target_response	correct	right	right	right	90
453.635	0.2	posner	valid_cue	correct	left	n/a	n/a	91
453.835	0.313	posner	target_response	correct	left	left	left	91
458.803	0.2	posner	valid_cue	correct	right	n/a	n/a	92
459.003	0.418	posner	target_response	correct	right	right	right	92
461.971	0.2	posner	invalid_cue	correct	left	n/a	n/a	93
462.171	0.457	posner	target_response	correct	left	right	right	93
465.339	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
465.539	0.555	posner	target_response	correct	left	right	right	94
472.808	0.2	posner	valid_cue	correct	left	n/a	n/a	95
473.009	0.403	posner	target_response	correct	left	left	left	95
479.177	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
479.378	0.45	posner	target_response	correct	right	left	left	96
482.345	0.2	posner	invalid_cue	correct	left	n/a	n/a	97
482.545	0.512	posner	target_response	correct	left	right	right	97
489.815	0.2	posner	invalid_cue	correct	right	n/a	n/a	98
490.015	0.459	posner	target_response	correct	right	left	left	98
495.684	0.2	posner	invalid_cue	correct	right	n/a	n/a	99
495.884	0.444	posner	target_response	correct	right	left	left	99
503.153	0.2	posner	valid_cue	correct	left	n/a	n/a	100
503.353	0.332	posner	target_response	correct	left	left	left	100
510.623	0.2	posner	invalid_cue	correct	right	n/a	n/a	101
510.823	0.403	posner	target_response	correct	right	left	left	101
515.891	0.2	posner	valid_cue	correct	right	n/a	n/a	102
516.091	0.493	posner	target_response	correct	right	right	right	102
519.059	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
519.259	0.469	posner	target_response	correct	right	left	left	103
526.528	0.2	posner	valid_cue	correct	right	n/a	n/a	104
526.729	0.408	posner	target_response	correct	right	right	right	104
531.797	0.2	posner	valid_cue	correct	right	n/a	n/a	105
531.997	0.478	posner	target_response	correct	right	right	right	105
535.665	0.2	posner	valid_cue	correct	left	n/a	n/a	106
535.865	0.311	posner	target_response	correct	left	left	left	106
543.135	0.2	posner	invalid_cue	correct	left	n/a	n/a	107
543.335	0.525	posner	target_response	correct	left	right	right	107
550.604	0.2	posner	valid_cue	correct	right	n/a	n/a	108
550.804	0.525	posner	target_response	correct	right	right	right	108
553.672	0.2	posner	valid_cue	correct	left	n/a	n/a	109
553.872	0.459	posner	target_response	correct	left	left	left	109
559.341	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
559.541	0.475	posner	target_response	correct	left	right	right	110
562.509	0.2	posner	valid_cue	correct	right	n/a	n/a	111
562.709	0.579	posner	target_response	correct	right	right	right	111
565.676	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
565.876	0.522	posner	target_response	correct	right	left	left	112
568.744	0.2	posner	invalid_cue	correct	right	n/a	n/a	113
568.944	0.456	posner	target_response	correct	right	left	left	113
571.912	0.2	posner	valid_cue	correct	right	n/a	n/a	114
572.112	0.539	posner	target_response	correct	right	right	right	114
575.38	0.2	posner	valid_cue	correct	right	n/a	n/a	115
575.58	0.438	posner	target_response	correct	right	right	right	115
581.349	0.2	posner	valid_cue	correct	right	n/a	n/a	116
581.549	0.458	posner	target_response	correct	right	right	right	116
586.217	0.2	posner	valid_cue	correct	right	n/a	n/a	117
586.417	0.365	posner	target_response	correct	right	right	right	117
590.086	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
590.286	0.584	posner	target_response	correct	left	right	right	118
595.554	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
595.754	0.528	posner	target_response	correct	right	left	left	119
599.322	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.522	0.471	posner	target_response	correct	left	right	right	120
