onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
197.56	0.2	posner	valid_cue	correct	right	n/a	n/a	40
197.76	0.308	posner	target_response	correct	right	right	right	40
203.029	0.2	posner	valid_cue	correct	left	n/a	n/a	41
203.229	0.284	posner	target_response	correct	left	left	left	41
208.098	0.2	posner	valid_cue	correct	right	n/a	n/a	42
208.298	0.262	posner	target_response	correct	right	right	right	42
215.567	0.2	posner	invalid_cue	correct	left	n/a	n/a	43
215.767	0.47	posner	target_response	correct	left	right	right	43
223.037	0.2	posner	valid_cue	correct	right	n/a	n/a	44
223.237	0.4	posner	target_response	correct	right	right	right	44
226.505	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
226.705	0.447	posner	target_response	correct	right	left	left	45
233.374	0.2	posner	valid_cue	correct	left	n/a	n/a	46
233.574	0.322	posner	target_response	correct	left	left	left	46
236.542	0.2	posner	valid_cue	correct	left	n/a	n/a	47
236.742	0.359	posner	target_response	correct	left	left	left	47
239.709	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
239.91	0.395	posner	target_response	correct	left	right	right	48
243.578	0.2	posner	invalid_cue	correct	right	n/a	n/a	49
243.778	0.391	posner	target_response	correct	right	left	left	49
251.047	0.2	posner	valid_cue	correct	left	n/a	n/a	50
251.247	0.338	posner	target_response	correct	left	left	left	50
254.215	0.2	posner	valid_cue	correct	right	n/a	n/a	51
254.415	0.386	posner	target_response	correct	right	right	right	51
261.984	0.2	posner	valid_cue	correct	right	n/a	n/a	52
262.185	0.326	posner	target_response	correct	right	right	right	52
265.753	0.2	posner	valid_cue	correct	left	n/a	n/a	53
265.953	0.307	posner	target_response	correct	left	left	left	53
270.321	0.2	posner	valid_cue	correct	left	n/a	n/a	54
270.521	0.413	posner	target_response	correct	left	left	left	54
275.69	0.2	posner	valid_cue	correct	right	n/a	n/a	55
275.89	0.345	posner	target_response	correct	right	right	right	55
282.159	0.2	posner	invalid_cue	correct	left	n/a	n/a	56
282.359	0.413	posner	target_response	correct	left	right	right	56
285.627	0.2	posner	valid_cue	correct	left	n/a	n/a	57
285.827	0.474	posner	target_response	correct	left	left	left	57
293.096	0.2	posner	valid_cue	correct	right	n/a	n/a	58
293.296	0.401	posner	target_response	correct	right	right	right	58
299.565	0.2	posner	valid_cue	correct	right	n/a	n/a	59
299.765	0.402	posner	target_response	correct	right	right	right	59
303.633	0.2	posner	valid_cue	correct	right	n/a	n/a	60
303.833	0.283	posner	target_response	correct	right	right	right	60
307.101	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
307.301	0.596	posner	target_response	correct	right	left	left	61
314.571	0.2	posner	valid_cue	correct	left	n/a	n/a	62
314.771	0.311	posner	target_response	correct	left	left	left	62
321.04	0.2	posner	valid_cue	correct	left	n/a	n/a	63
321.24	0.346	posner	target_response	correct	left	left	left	63
325.808	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
326.008	0.441	posner	target_response	correct	left	right	right	64
332.577	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
332.778	0.502	posner	target_response	correct	right	left	left	65
338.246	0.2	posner	invalid_cue	correct	left	n/a	n/a	66
338.446	0.383	posner	target_response	correct	left	right	right	66
341.414	0.2	posner	invalid_cue	correct	right	n/a	n/a	67
341.614	0.369	posner	target_response	correct	right	left	left	67
344.682	0.2	posner	valid_cue	correct	left	n/a	n/a	68
344.882	0.34	posner	target_response	correct	left	left	left	68
349.55	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
349.751	0.49	posner	target_response	correct	right	left	left	69
353.519	0.2	posner	invalid_cue	correct	right	n/a	n/a	70
353.719	0.442	posner	target_response	correct	right	left	left	70
357.387	0.2	posner	valid_cue	correct	right	n/a	n/a	71
357.587	0.547	posner	target_response	correct	right	right	right	71
360.755	0.2	posner	valid_cue	correct	right	n/a	n/a	72
360.955	0.417	posner	target_response	correct	right	right	right	72
364.823	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
365.023	0.361	posner	target_response	correct	right	left	left	73
368.391	0.2	posner	valid_cue	correct	right	n/a	n/a	74
368.591	0.384	posner	target_response	correct	right	right	right	74
374.96	0.2	posner	valid_cue	correct	right	n/a	n/a	75
375.16	0.33	posner	target_response	correct	right	right	right	75
378.628	0.2	posner	valid_cue	correct	left	n/a	n/a	76
378.828	0.375	posner	target_response	correct	left	left	left	76
381.796	0.2	posner	valid_cue	correct	right	n/a	n/a	77
381.996	0.401	posner	target_response	correct	right	right	right	77
385.164	0.2	posner	valid_cue	correct	right	n/a	n/a	78
385.364	0.642	posner	target_response	correct	right	right	right	78
390.933	0.2	posner	valid_cue	correct	right	n/a	n/a	79
391.133	0.317	posner	target_response	correct	right	right	right	79
396.001	0.2	posner	valid_cue	correct	right	n/a	n/a	80
396.201	0.391	posner	target_response	correct	right	right	right	80
403.471	0.2	posner	valid_cue	correct	left	n/a	n/a	81
403.671	0.616	posner	target_response	correct	left	left	left	81
413.141	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
413.341	0.485	posner	target_response	correct	right	left	left	82
416.309	0.2	posner	valid_cue	correct	left	n/a	n/a	83
416.509	0.744	posner	target_response	correct	left	left	left	83
420.077	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
420.277	0.401	posner	target_response	correct	left	right	right	84
424.145	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
424.345	0.531	posner	target_response	correct	left	right	right	85
427.713	0.2	posner	valid_cue	correct	left	n/a	n/a	86
427.913	0.358	posner	target_response	correct	left	left	left	86
434.982	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
435.182	0.467	posner	target_response	correct	left	right	right	87
438.15	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
438.35	0.429	posner	target_response	correct	right	left	left	88
445.62	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
445.82	0.401	posner	target_response	correct	right	left	left	89
448.887	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
449.088	0.525	posner	target_response	correct	left	right	right	90
452.055	0.2	posner	valid_cue	correct	left	n/a	n/a	91
452.255	0.579	posner	target_response	correct	left	left	left	91
457.924	0.2	posner	valid_cue	correct	right	n/a	n/a	92
458.124	0.545	posner	target_response	correct	right	right	right	92
465.394	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
465.594	0.417	posner	target_response	correct	right	left	left	93
469.062	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
469.262	0.439	posner	target_response	correct	left	right	right	94
472.33	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
472.53	0.496	posner	target_response	correct	right	left	left	95
477.298	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
477.498	0.822	posner	target_response	correct	left	right	right	96
482.767	0.2	posner	valid_cue	correct	right	n/a	n/a	97
482.967	0.367	posner	target_response	correct	right	right	right	97
490.236	0.2	posner	invalid_cue	correct	right	n/a	n/a	98
490.436	0.393	posner	target_response	correct	right	left	left	98
493.704	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
493.904	0.519	posner	target_response	correct	left	right	right	99
498.072	0.2	posner	valid_cue	correct	right	n/a	n/a	100
498.273	0.403	posner	target_response	correct	right	right	right	100
501.14	0.2	posner	valid_cue	correct	left	n/a	n/a	101
501.34	0.38	posner	target_response	correct	left	left	left	101
504.408	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
504.608	0.477	posner	target_response	correct	right	left	left	102
507.876	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
508.076	0.436	posner	target_response	correct	right	left	left	103
511.844	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
512.044	0.48	posner	target_response	correct	left	right	right	104
516.213	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
516.413	0.386	posner	target_response	correct	right	left	left	105
526.083	0.2	posner	valid_cue	correct	left	n/a	n/a	106
526.283	0.476	posner	target_response	correct	left	left	left	106
535.853	0.2	posner	valid_cue	correct	right	n/a	n/a	107
536.053	0.458	posner	target_response	correct	right	right	right	107
538.821	0.2	posner	valid_cue	correct	right	n/a	n/a	108
539.021	0.431	posner	target_response	correct	right	right	right	108
545.29	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
545.49	0.433	posner	target_response	correct	right	left	left	109
549.558	0.2	posner	valid_cue	correct	left	n/a	n/a	110
549.758	0.379	posner	target_response	correct	left	left	left	110
553.927	0.2	posner	valid_cue	correct	left	n/a	n/a	111
554.127	1.04	posner	target_response	correct	left	left	left	111
561.296	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
561.496	0.556	posner	target_response	correct	left	right	right	112
565.064	0.2	posner	invalid_cue	incorrect	right	n/a	n/a	113
565.264	n/a	posner	target_response	incorrect	right	left	n/a	113
569.232	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
569.432	0.496	posner	target_response	correct	left	right	right	114
573.901	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
574.101	0.398	posner	target_response	correct	right	left	left	115
577.269	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
577.469	0.366	posner	target_response	correct	right	left	left	116
581.337	0.2	posner	valid_cue	correct	right	n/a	n/a	117
581.537	0.423	posner	target_response	correct	right	right	right	117
588.806	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
589.006	0.328	posner	target_response	correct	left	right	right	118
596.276	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
596.476	0.409	posner	target_response	correct	right	left	left	119
599.344	0.2	posner	invalid_cue	correct	right	n/a	n/a	120
599.544	0.411	posner	target_response	correct	right	left	left	120
