onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
330.661	0.2	posner	invalid_cue	correct	left	n/a	n/a	68
330.861	0.35	posner	target_response	correct	left	right	right	68
333.829	0.2	posner	valid_cue	correct	left	n/a	n/a	69
334.029	0.344	posner	target_response	correct	left	left	left	69
337.397	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
337.597	0.362	posner	target_response	correct	left	right	right	70
344.866	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
345.066	0.438	posner	target_response	correct	right	left	left	71
352.336	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
352.536	0.365	posner	target_response	correct	left	right	right	72
356.104	0.2	posner	valid_cue	correct	left	n/a	n/a	73
356.304	0.384	posner	target_response	correct	left	left	left	73
359.271	0.2	posner	invalid_cue	correct	left	n/a	n/a	74
359.472	0.396	posner	target_response	correct	left	right	right	74
370.542	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
370.742	0.37	posner	target_response	correct	right	left	left	75
373.71	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
373.91	0.33	posner	target_response	correct	left	right	right	76
377.778	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
377.978	0.353	posner	target_response	correct	right	left	left	77
383.547	0.2	posner	valid_cue	correct	right	n/a	n/a	78
383.747	0.329	posner	target_response	correct	right	right	right	78
386.615	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
386.815	0.472	posner	target_response	correct	right	left	left	79
390.183	0.2	posner	valid_cue	correct	left	n/a	n/a	80
390.383	0.311	posner	target_response	correct	left	left	left	80
393.251	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
393.451	0.387	posner	target_response	correct	right	left	left	81
398.119	0.2	posner	invalid_cue	correct	left	n/a	n/a	82
398.319	0.373	posner	target_response	correct	left	right	right	82
402.788	0.2	posner	valid_cue	correct	left	n/a	n/a	83
402.988	0.298	posner	target_response	correct	left	left	left	83
410.257	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
410.457	0.494	posner	target_response	correct	right	left	left	84
415.526	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
415.726	0.366	posner	target_response	correct	right	left	left	85
422.995	0.2	posner	valid_cue	correct	right	n/a	n/a	86
423.195	0.356	posner	target_response	correct	right	right	right	86
427.564	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
427.764	0.321	posner	target_response	correct	right	left	left	87
430.631	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
430.831	0.386	posner	target_response	correct	right	left	left	88
440.302	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
440.502	0.409	posner	target_response	correct	right	left	left	89
447.771	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
447.971	0.386	posner	target_response	correct	left	right	right	90
451.439	0.2	posner	valid_cue	correct	left	n/a	n/a	91
451.639	0.631	posner	target_response	correct	left	left	left	91
455.307	0.2	posner	valid_cue	correct	right	n/a	n/a	92
455.507	0.413	posner	target_response	correct	right	right	right	92
458.775	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
458.975	0.353	posner	target_response	correct	right	left	left	93
468.445	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
468.646	0.392	posner	target_response	correct	left	right	right	94
471.513	0.2	posner	invalid_cue	correct	left	n/a	n/a	95
471.713	0.345	posner	target_response	correct	left	right	right	95
474.681	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
474.881	0.384	posner	target_response	correct	left	right	right	96
486.952	0.2	posner	valid_cue	correct	right	n/a	n/a	97
487.152	0.372	posner	target_response	correct	right	right	right	97
493.021	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
493.221	0.372	posner	target_response	correct	left	right	right	98
496.289	0.2	posner	invalid_cue	correct	right	n/a	n/a	99
496.489	0.359	posner	target_response	correct	right	left	left	99
499.457	0.2	posner	valid_cue	correct	left	n/a	n/a	100
499.657	0.315	posner	target_response	correct	left	left	left	100
511.528	0.2	posner	invalid_cue	correct	right	n/a	n/a	101
511.728	0.402	posner	target_response	correct	right	left	left	101
518.097	0.2	posner	invalid_cue	correct	left	n/a	n/a	102
518.297	0.42	posner	target_response	correct	left	right	right	102
521.765	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
521.965	0.431	posner	target_response	correct	left	right	right	103
525.834	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
526.034	0.358	posner	target_response	correct	right	left	left	104
529.101	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
529.302	0.434	posner	target_response	correct	left	right	right	105
532.369	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
532.569	0.433	posner	target_response	correct	left	right	right	106
535.537	0.2	posner	invalid_cue	correct	left	n/a	n/a	107
535.737	0.437	posner	target_response	correct	left	right	right	107
542.706	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
542.907	0.368	posner	target_response	correct	right	left	left	108
546.174	0.2	posner	invalid_cue	correct	left	n/a	n/a	109
546.375	0.425	posner	target_response	correct	left	right	right	109
550.426	0.2	posner	valid_cue	correct	left	n/a	n/a	110
550.626	0.316	posner	target_response	correct	left	left	left	110
553.694	0.2	posner	invalid_cue	correct	right	n/a	n/a	111
553.894	0.473	posner	target_response	correct	right	left	left	111
561.163	0.2	posner	valid_cue	correct	left	n/a	n/a	112
561.363	0.328	posner	target_response	correct	left	left	left	112
564.731	0.2	posner	valid_cue	correct	left	n/a	n/a	113
564.931	0.262	posner	target_response	correct	left	left	left	113
570.8	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
571.0	0.443	posner	target_response	correct	left	right	right	114
575.469	0.2	posner	valid_cue	correct	right	n/a	n/a	115
575.669	0.33	posner	target_response	correct	right	right	right	115
579.537	0.2	posner	valid_cue	correct	left	n/a	n/a	116
579.737	0.312	posner	target_response	correct	left	left	left	116
584.705	0.2	posner	valid_cue	correct	left	n/a	n/a	117
584.906	0.325	posner	target_response	correct	left	left	left	117
587.773	0.2	posner	valid_cue	correct	right	n/a	n/a	118
587.973	0.293	posner	target_response	correct	right	right	right	118
590.841	0.2	posner	valid_cue	correct	left	n/a	n/a	119
591.041	0.324	posner	target_response	correct	left	left	left	119
599.911	0.2	posner	valid_cue	correct	left	n/a	n/a	120
600.111	0.338	posner	target_response	correct	left	left	left	120
