onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
380.879	10.391	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
391.27	3.833	rating_feeling	1182	445	Revolt	town	Text	n/a
393.853	1.25	feeling_mouse_trajectory	1182	445	Revolt	town	Text	n/a
395.286	1.868	rating_expectation	1249	467	Revolt	town	Text	n/a
395.336	1.818	expectation_mouse_trajectory	1249	467	Revolt	town	Text	n/a
400.353	28.15	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
428.502	3.886	rating_feeling	1168	429	The enigma	city	Text	n/a
430.852	1.536	feeling_mouse_trajectory	1168	429	The enigma	city	Text	n/a
432.517	2.068	rating_expectation	1280	543	The enigma	city	Text	n/a
433.201	1.384	expectation_mouse_trajectory	1280	543	The enigma	city	Text	n/a
439.584	15.075	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
454.659	3.876	rating_feeling	780	516	Deliverance	city	Text	n/a
457.509	1.026	feeling_mouse_trajectory	780	516	Deliverance	city	Text	n/a
458.684	2.051	rating_expectation	730	355	Deliverance	city	Text	n/a
459.451	1.284	expectation_mouse_trajectory	730	355	Deliverance	city	Text	n/a
465.76	15.075	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
480.836	3.768	rating_feeling	1061	579	Remorse	city	Text	n/a
482.286	2.318	feeling_mouse_trajectory	1061	579	Remorse	city	Text	n/a
484.853	2.418	rating_expectation	1192	609	Remorse	city	Text	n/a
485.67	1.601	expectation_mouse_trajectory	1192	609	Remorse	city	Text	n/a
492.92	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
529.77	2.101	rating_feeling	841	468	Loss of loved one	forest	Text	n/a
531.037	0.834	feeling_mouse_trajectory	841	468	Loss of loved one	forest	Text	n/a
533.788	1.301	rating_expectation	716	456	Loss of loved one	forest	Text	n/a
534.288	0.801	expectation_mouse_trajectory	716	456	Loss of loved one	forest	Text	n/a
539.855	9.706	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
549.561	3.741	rating_feeling	730	414	All sacrificed for passion	forest	Text	n/a
550.194	3.107	feeling_mouse_trajectory	730	414	All sacrificed for passion	forest	Text	n/a
553.584	1.372	rating_expectation	764	555	All sacrificed for passion	forest	Text	n/a
554.118	0.839	expectation_mouse_trajectory	764	555	All sacrificed for passion	forest	Text	n/a
558.678	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
586.159	1.96	rating_feeling	741	382	Discovery of dishonour of loved one	forest	Text	n/a
586.992	1.127	feeling_mouse_trajectory	741	382	Discovery of dishonour of loved one	forest	Text	n/a
590.176	1.275	rating_expectation	704	491	Discovery of dishonour of loved one	forest	Text	n/a
590.209	1.242	expectation_mouse_trajectory	704	491	Discovery of dishonour of loved one	forest	Text	n/a
