onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO	trial_index
573.597	n/a	tomspunt	looking at camera?	how_face	n/a	no	incorrect	task-tomspunt/F_582.jpg	247
575.631	n/a	tomspunt	looking at camera?	how_face	n/a	no	incorrect	task-tomspunt/F_754.jpg	248
578.973	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	249
583.984	1.943	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	249
586.018	0.018	tomspunt	self-doubt?	why_face	yes	no	incorrect	task-tomspunt/F_128.jpg	250
586.352	1.046	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	251
587.702	0.969	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	252
588.986	0.778	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	253
590.07	0.635	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	254
591.02	0.752	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	255
592.087	1.135	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_584.jpg	256
