onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
104.411	0.399	posner	target_response	correct	left	right	right	19
111.68	0.2	posner	valid_cue	correct	right	n/a	n/a	20
111.88	0.382	posner	target_response	correct	right	right	right	20
119.149	0.2	posner	valid_cue	correct	right	n/a	n/a	21
119.349	0.42	posner	target_response	correct	right	right	right	21
122.917	0.2	posner	valid_cue	correct	right	n/a	n/a	22
123.118	0.418	posner	target_response	correct	right	right	right	22
126.686	0.2	posner	valid_cue	correct	right	n/a	n/a	23
126.886	0.397	posner	target_response	correct	right	right	right	23
129.753	0.2	posner	invalid_cue	correct	left	n/a	n/a	24
129.953	0.412	posner	target_response	correct	left	right	right	24
136.823	0.2	posner	valid_cue	correct	left	n/a	n/a	25
137.023	0.365	posner	target_response	correct	left	left	left	25
141.591	0.2	posner	valid_cue	correct	left	n/a	n/a	26
141.791	0.465	posner	target_response	correct	left	left	left	26
145.759	0.2	posner	valid_cue	correct	right	n/a	n/a	27
145.959	0.333	posner	target_response	correct	right	right	right	27
152.629	0.2	posner	valid_cue	correct	right	n/a	n/a	28
152.829	0.328	posner	target_response	correct	right	right	right	28
156.096	0.2	posner	valid_cue	correct	left	n/a	n/a	29
156.297	0.333	posner	target_response	correct	left	left	left	29
161.665	0.2	posner	valid_cue	correct	right	n/a	n/a	30
161.865	0.433	posner	target_response	correct	right	right	right	30
165.133	0.2	posner	invalid_cue	correct	left	n/a	n/a	31
165.333	0.519	posner	target_response	correct	left	right	right	31
168.401	0.2	posner	valid_cue	correct	left	n/a	n/a	32
168.601	0.411	posner	target_response	correct	left	left	left	32
173.47	0.2	posner	valid_cue	correct	right	n/a	n/a	33
173.67	0.36	posner	target_response	correct	right	right	right	33
180.639	0.2	posner	invalid_cue	correct	right	n/a	n/a	34
180.839	0.332	posner	target_response	correct	right	left	left	34
183.707	0.2	posner	valid_cue	correct	left	n/a	n/a	35
183.907	0.469	posner	target_response	correct	left	left	left	35
187.175	0.2	posner	valid_cue	correct	left	n/a	n/a	36
187.375	0.359	posner	target_response	correct	left	left	left	36
190.143	0.2	posner	valid_cue	correct	left	n/a	n/a	37
190.343	0.634	posner	target_response	correct	left	left	left	37
195.711	0.2	posner	invalid_cue	correct	left	n/a	n/a	38
195.911	0.448	posner	target_response	correct	left	right	right	38
204.081	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
204.281	0.394	posner	target_response	correct	right	left	left	39
210.95	0.2	posner	valid_cue	correct	left	n/a	n/a	40
211.15	0.361	posner	target_response	correct	left	left	left	40
216.019	0.2	posner	invalid_cue	correct	right	n/a	n/a	41
216.219	0.384	posner	target_response	correct	right	left	left	41
223.288	0.2	posner	invalid_cue	correct	right	n/a	n/a	42
223.488	0.359	posner	target_response	correct	right	left	left	42
230.758	0.2	posner	invalid_cue	correct	right	n/a	n/a	43
230.958	0.325	posner	target_response	correct	right	left	left	43
234.026	0.2	posner	valid_cue	correct	left	n/a	n/a	44
234.226	0.341	posner	target_response	correct	left	left	left	44
238.394	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
238.594	0.355	posner	target_response	correct	right	left	left	45
245.763	0.2	posner	valid_cue	correct	right	n/a	n/a	46
245.963	0.454	posner	target_response	correct	right	right	right	46
250.932	0.2	posner	valid_cue	correct	right	n/a	n/a	47
251.132	0.44	posner	target_response	correct	right	right	right	47
253.9	0.2	posner	valid_cue	correct	right	n/a	n/a	48
254.1	0.543	posner	target_response	correct	right	right	right	48
259.068	0.2	posner	valid_cue	correct	left	n/a	n/a	49
259.268	0.381	posner	target_response	correct	left	left	left	49
266.238	0.2	posner	invalid_cue	correct	left	n/a	n/a	50
266.438	0.426	posner	target_response	correct	left	right	right	50
272.206	0.2	posner	valid_cue	correct	right	n/a	n/a	51
272.407	0.439	posner	target_response	correct	right	right	right	51
279.676	0.2	posner	valid_cue	correct	left	n/a	n/a	52
279.876	0.338	posner	target_response	correct	left	left	left	52
284.244	0.2	posner	valid_cue	correct	left	n/a	n/a	53
284.444	0.32	posner	target_response	correct	left	left	left	53
291.714	0.2	posner	valid_cue	correct	left	n/a	n/a	54
291.914	0.342	posner	target_response	correct	left	left	left	54
295.282	0.2	posner	valid_cue	correct	right	n/a	n/a	55
295.482	0.437	posner	target_response	correct	right	right	right	55
298.75	0.2	posner	valid_cue	correct	right	n/a	n/a	56
298.95	0.419	posner	target_response	correct	right	right	right	56
305.819	0.2	posner	invalid_cue	correct	left	n/a	n/a	57
306.019	0.456	posner	target_response	correct	left	right	right	57
310.087	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
310.287	0.479	posner	target_response	correct	left	right	right	58
313.155	0.2	posner	valid_cue	correct	left	n/a	n/a	59
313.355	0.484	posner	target_response	correct	left	left	left	59
317.023	0.2	posner	valid_cue	correct	right	n/a	n/a	60
317.223	0.417	posner	target_response	correct	right	right	right	60
321.391	0.2	posner	invalid_cue	correct	left	n/a	n/a	61
321.592	0.502	posner	target_response	correct	left	right	right	61
324.859	0.2	posner	invalid_cue	correct	left	n/a	n/a	62
325.06	0.459	posner	target_response	correct	left	right	right	62
332.329	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
332.529	0.441	posner	target_response	correct	right	left	left	63
335.397	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
335.597	0.555	posner	target_response	correct	left	right	right	64
342.866	0.2	posner	invalid_cue	correct	left	n/a	n/a	65
343.066	0.447	posner	target_response	correct	left	right	right	65
348.135	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
348.335	0.462	posner	target_response	correct	right	left	left	66
351.203	0.2	posner	invalid_cue	correct	right	n/a	n/a	67
351.403	0.498	posner	target_response	correct	right	left	left	67
354.971	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
355.171	0.351	posner	target_response	correct	right	left	left	68
359.339	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
359.539	0.394	posner	target_response	correct	right	left	left	69
363.407	0.2	posner	valid_cue	correct	right	n/a	n/a	70
363.607	0.457	posner	target_response	correct	right	right	right	70
367.075	0.2	posner	valid_cue	correct	right	n/a	n/a	71
367.275	0.421	posner	target_response	correct	right	right	right	71
372.444	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
372.644	0.509	posner	target_response	correct	left	right	right	72
379.913	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
380.113	0.549	posner	target_response	correct	left	right	right	73
383.181	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
383.381	0.472	posner	target_response	correct	right	left	left	74
387.049	0.2	posner	valid_cue	correct	left	n/a	n/a	75
387.249	0.372	posner	target_response	correct	left	left	left	75
392.118	0.2	posner	valid_cue	correct	right	n/a	n/a	76
392.318	0.768	posner	target_response	correct	right	right	right	76
395.086	0.2	posner	valid_cue	correct	left	n/a	n/a	77
395.286	0.382	posner	target_response	correct	left	left	left	77
398.153	0.2	posner	invalid_cue	correct	right	n/a	n/a	78
398.354	0.454	posner	target_response	correct	right	left	left	78
402.122	0.2	posner	invalid_cue	correct	right	n/a	n/a	79
402.322	0.373	posner	target_response	correct	right	left	left	79
406.19	0.2	posner	invalid_cue	correct	left	n/a	n/a	80
406.39	0.433	posner	target_response	correct	left	right	right	80
409.358	0.2	posner	valid_cue	correct	left	n/a	n/a	81
409.558	0.335	posner	target_response	correct	left	left	left	81
412.525	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
412.726	0.356	posner	target_response	correct	right	left	left	82
415.993	0.2	posner	valid_cue	correct	left	n/a	n/a	83
416.193	0.353	posner	target_response	correct	left	left	left	83
420.262	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
420.462	0.382	posner	target_response	correct	right	left	left	84
427.731	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
427.931	0.571	posner	target_response	correct	right	left	left	85
434.2	0.2	posner	invalid_cue	correct	left	n/a	n/a	86
434.4	0.563	posner	target_response	correct	left	right	right	86
437.268	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
437.468	0.484	posner	target_response	correct	left	right	right	87
444.737	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
444.938	0.368	posner	target_response	correct	right	left	left	88
449.306	0.2	posner	valid_cue	correct	right	n/a	n/a	89
449.506	0.541	posner	target_response	correct	right	right	right	89
455.475	0.2	posner	valid_cue	correct	right	n/a	n/a	90
455.675	0.539	posner	target_response	correct	right	right	right	90
460.643	0.2	posner	invalid_cue	correct	left	n/a	n/a	91
460.843	0.563	posner	target_response	correct	left	right	right	91
464.812	0.2	posner	valid_cue	correct	right	n/a	n/a	92
465.012	0.511	posner	target_response	correct	right	right	right	92
468.08	0.2	posner	valid_cue	correct	left	n/a	n/a	93
468.28	0.595	posner	target_response	correct	left	left	left	93
474.449	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
474.649	0.425	posner	target_response	correct	left	right	right	94
481.918	0.2	posner	valid_cue	correct	left	n/a	n/a	95
482.118	0.335	posner	target_response	correct	left	left	left	95
485.186	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
485.386	0.508	posner	target_response	correct	left	right	right	96
489.754	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
489.954	0.383	posner	target_response	correct	right	left	left	97
493.022	0.2	posner	valid_cue	correct	left	n/a	n/a	98
493.222	0.338	posner	target_response	correct	left	left	left	98
500.492	0.2	posner	valid_cue	correct	left	n/a	n/a	99
500.692	0.464	posner	target_response	correct	left	left	left	99
506.961	0.2	posner	valid_cue	correct	left	n/a	n/a	100
507.161	0.424	posner	target_response	correct	left	left	left	100
510.329	0.2	posner	valid_cue	correct	right	n/a	n/a	101
510.529	0.425	posner	target_response	correct	right	right	right	101
513.496	0.2	posner	invalid_cue	correct	left	n/a	n/a	102
513.697	0.401	posner	target_response	correct	left	right	right	102
517.465	0.2	posner	valid_cue	correct	right	n/a	n/a	103
517.665	0.349	posner	target_response	correct	right	right	right	103
521.033	0.2	posner	valid_cue	correct	right	n/a	n/a	104
521.233	0.373	posner	target_response	correct	right	right	right	104
524.601	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
524.801	0.373	posner	target_response	correct	right	left	left	105
527.969	0.2	posner	valid_cue	correct	right	n/a	n/a	106
528.169	0.342	posner	target_response	correct	right	right	right	106
531.136	0.2	posner	valid_cue	correct	left	n/a	n/a	107
531.336	0.346	posner	target_response	correct	left	left	left	107
535.105	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
535.305	0.422	posner	target_response	correct	right	left	left	108
538.773	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
538.973	0.352	posner	target_response	correct	right	left	left	109
546.242	0.2	posner	valid_cue	correct	right	n/a	n/a	110
546.442	0.485	posner	target_response	correct	right	right	right	110
550.81	0.2	posner	invalid_cue	correct	right	n/a	n/a	111
551.01	0.428	posner	target_response	correct	right	left	left	111
555.379	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
555.579	0.366	posner	target_response	correct	right	left	left	112
558.647	0.2	posner	valid_cue	correct	left	n/a	n/a	113
558.847	0.452	posner	target_response	correct	left	left	left	113
561.915	0.2	posner	valid_cue	correct	right	n/a	n/a	114
562.115	0.835	posner	target_response	correct	right	right	right	114
568.083	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
568.284	0.448	posner	target_response	correct	left	right	right	115
574.953	0.2	posner	valid_cue	correct	left	n/a	n/a	116
575.153	0.335	posner	target_response	correct	left	left	left	116
582.422	0.2	posner	valid_cue	correct	right	n/a	n/a	117
582.622	0.412	posner	target_response	correct	right	right	right	117
589.391	0.2	posner	valid_cue	correct	left	n/a	n/a	118
589.591	0.427	posner	target_response	correct	left	left	left	118
595.961	0.2	posner	valid_cue	correct	left	n/a	n/a	119
596.161	0.405	posner	target_response	correct	left	left	left	119
599.128	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.328	0.531	posner	target_response	correct	left	right	right	120
