onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
191.986	1.908	memory	test	test_new	correct	task-memory/obj082doctor.png	new	n/a
195.321	1.117	memory	test	test_old	correct	task-memory/obj166lightbulb.png	old	n/a
198.272	1.286	memory	test	test_new	correct	task-memory/obj172lobster.png	new	n/a
201.189	0.978	memory	test	test_new	correct	task-memory/obj186mop.png	new	n/a
203.79	0.916	memory	test	test_old	correct	task-memory/obj155king.png	old	n/a
206.591	1.107	memory	test	test_old	incorrect	task-memory/obj104fish.png	new	n/a
209.309	0.979	memory	test	test_new	correct	task-memory/obj224pitchfork.png	new	n/a
212.01	0.708	memory	test	test_new	correct	task-memory/obj285squirrel.png	new	n/a
214.678	0.82	memory	test	test_new	correct	task-memory/obj156kite.png	new	n/a
217.496	1.08	memory	test	test_new	correct	task-memory/obj161lamp.png	new	n/a
220.363	1.076	memory	test	test_old	correct	task-memory/obj071cowboy.png	old	n/a
223.098	0.78	memory	test	test_new	correct	task-memory/obj124grapes.png	new	n/a
225.832	0.826	memory	test	test_old	correct	task-memory/obj083dog.png	old	n/a
228.433	1.609	memory	test	test_new	correct	task-memory/obj143horse.png	new	n/a
231.151	0.733	memory	test	test_old	correct	task-memory/obj014banana.png	old	n/a
234.168	1.347	memory	test	test_new	correct	task-memory/obj228porcupine.png	new	n/a
237.153	1.243	memory	test	test_new	incorrect	task-memory/obj154key.png	old	n/a
239.887	0.872	memory	test	test_new	correct	task-memory/obj134hat.png	new	n/a
242.905	0.669	memory	test	test_old	correct	task-memory/obj142hook.png	old	n/a
245.789	0.955	memory	test	test_old	correct	task-memory/obj322unicycle.png	old	n/a
248.49	0.803	memory	test	test_old	correct	task-memory/obj004anchor.png	old	n/a
251.275	0.801	memory	test	test_new	correct	task-memory/obj325vest.png	new	n/a
254.276	1.005	memory	test	test_new	correct	task-memory/obj184monkey.png	new	n/a
257.144	0.852	memory	test	test_old	correct	task-memory/obj100feather.png	old	n/a
259.761	0.639	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
262.612	1.167	memory	test	test_new	correct	task-memory/obj265shoe.png	new	n/a
265.297	0.935	memory	test	test_old	correct	task-memory/obj240razor.png	old	n/a
268.114	0.735	memory	test	test_old	correct	task-memory/obj202package.png	old	n/a
271.082	0.791	memory	test	test_new	correct	task-memory/obj236raccoon.png	new	n/a
273.683	0.933	memory	test	test_new	correct	task-memory/obj273sled.png	new	n/a
276.551	0.984	memory	test	test_new	correct	task-memory/obj344worm.png	new	n/a
279.252	1.072	memory	test	test_new	correct	task-memory/obj270skeleton.png	new	n/a
281.97	0.767	memory	test	test_new	correct	task-memory/obj244rock.png	new	n/a
284.854	1.034	memory	test	test_old	incorrect	task-memory/obj033bottle.png	new	n/a
287.405	0.675	memory	test	test_old	correct	task-memory/obj177map.png	old	n/a
290.023	1.368	memory	test	test_old	correct	task-memory/obj255sailor.png	old	n/a
292.657	0.931	memory	test	test_old	correct	task-memory/obj148jack.png	old	n/a
295.608	1.123	memory	test	test_old	correct	task-memory/obj078dentist.png	old	n/a
298.442	0.659	memory	test	test_old	correct	task-memory/obj098fan.png	old	n/a
308.379	1.017	memory	dummy	study_dummy	n/a	task-memory/obj034bowl.png	n/a	n/a
310.414	1.017	memory	dummy	study_dummy	n/a	task-memory/obj063city.png	n/a	n/a
312.448	1.017	memory	dummy	study_dummy	n/a	task-memory/obj092ear.png	n/a	n/a
314.482	1.017	memory	study	study	n/a	task-memory/obj230priest.png	n/a	n/a
316.516	1.017	memory	study	study	n/a	task-memory/obj319typewriter.png	n/a	n/a
318.55	1.017	memory	study	study	n/a	task-memory/obj346yoyo.png	n/a	n/a
320.584	1.017	memory	study	study	n/a	task-memory/obj279sock.png	n/a	n/a
322.618	1.017	memory	study	study	n/a	task-memory/obj201owl.png	n/a	n/a
324.652	1.017	memory	study	study	n/a	task-memory/obj227plug.png	n/a	n/a
326.686	1.017	memory	study	study	n/a	task-memory/obj345wrench.png	n/a	n/a
328.72	1.017	memory	study	study	n/a	task-memory/obj195net.png	n/a	n/a
330.754	1.017	memory	study	study	n/a	task-memory/obj001accordion.png	n/a	n/a
332.789	1.017	memory	study	study	n/a	task-memory/obj042cactus.png	n/a	n/a
334.823	1.017	memory	study	study	n/a	task-memory/obj219pillow.png	n/a	n/a
336.857	1.017	memory	study	study	n/a	task-memory/obj002acorn.png	n/a	n/a
338.907	1.017	memory	study	study	n/a	task-memory/obj170lipstick.png	n/a	n/a
340.942	1.017	memory	study	study	n/a	task-memory/obj120glasses.png	n/a	n/a
342.976	1.017	memory	study	study	n/a	task-memory/obj221pinecone.png	n/a	n/a
345.01	1.017	memory	study	study	n/a	task-memory/obj164lemon.png	n/a	n/a
347.044	1.017	memory	study	study	n/a	task-memory/obj212pear.png	n/a	n/a
349.078	1.017	memory	study	study	n/a	task-memory/obj329walrus.png	n/a	n/a
351.112	1.017	memory	study	study	n/a	task-memory/obj176man.png	n/a	n/a
353.146	1.017	memory	study	study	n/a	task-memory/obj253saddle.png	n/a	n/a
355.18	1.017	memory	dummy	study_dummy	n/a	task-memory/obj223pirate.png	n/a	n/a
357.214	1.017	memory	dummy	study_dummy	n/a	task-memory/obj225pizza.png	n/a	n/a
359.248	1.017	memory	dummy	study_dummy	n/a	task-memory/obj332well.png	n/a	n/a
371.47	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.547	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.841	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.901	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.113	1.318	memory	test	test_old	correct	task-memory/obj001accordion.png	old	n/a
491.948	0.829	memory	test	test_new	correct	task-memory/obj064clock.png	new	n/a
494.932	1.044	memory	test	test_old	correct	task-memory/obj002acorn.png	old	n/a
497.617	1.599	memory	test	test_new	incorrect	task-memory/obj067comb.png	old	n/a
500.484	0.761	memory	test	test_old	correct	task-memory/obj230priest.png	old	n/a
503.519	0.731	memory	test	test_new	correct	task-memory/obj307tomato.png	new	n/a
506.47	1.023	memory	test	test_new	correct	task-memory/obj106flashlight.png	new	n/a
509.021	0.865	memory	test	test_old	correct	task-memory/obj227plug.png	old	n/a
511.622	0.841	memory	test	test_old	correct	task-memory/obj042cactus.png	old	n/a
514.19	1.031	memory	test	test_new	correct	task-memory/obj108flute.png	new	n/a
516.74	0.966	memory	test	test_old	correct	task-memory/obj346yoyo.png	old	n/a
519.725	0.686	memory	test	test_old	correct	task-memory/obj201owl.png	old	n/a
522.476	1.197	memory	test	test_new	correct	task-memory/obj133harp.png	new	n/a
525.494	0.87	memory	test	test_old	correct	task-memory/obj164lemon.png	old	n/a
528.361	1.054	memory	test	test_old	correct	task-memory/obj219pillow.png	old	n/a
530.946	0.803	memory	test	test_old	correct	task-memory/obj221pinecone.png	old	n/a
533.73	0.972	memory	test	test_new	incorrect	task-memory/obj196nose.png	old	n/a
536.381	0.851	memory	test	test_new	correct	task-memory/obj029bomb.png	new	n/a
539.049	0.927	memory	test	test_new	correct	task-memory/obj233pyramid.png	new	n/a
541.633	0.663	memory	test	test_old	correct	task-memory/obj195net.png	old	n/a
544.367	0.864	memory	test	test_new	correct	task-memory/obj028boat.png	new	n/a
546.952	1.249	memory	test	test_old	correct	task-memory/obj319typewriter.png	old	n/a
549.536	0.85	memory	test	test_new	incorrect	task-memory/obj261scorpion.png	old	n/a
552.47	0.715	memory	test	test_new	incorrect	task-memory/obj125guitar.png	old	n/a
555.422	0.755	memory	test	test_new	correct	task-memory/obj020bat.png	new	n/a
558.406	0.603	memory	test	test_old	correct	task-memory/obj176man.png	old	n/a
561.274	0.629	memory	test	test_old	correct	task-memory/obj170lipstick.png	old	n/a
564.225	0.899	memory	test	test_new	correct	task-memory/obj149jacket.png	new	n/a
567.126	0.721	memory	test	test_old	correct	task-memory/obj279sock.png	old	n/a
569.944	0.691	memory	test	test_old	correct	task-memory/obj212pear.png	old	n/a
572.895	0.697	memory	test	test_old	correct	task-memory/obj345wrench.png	old	n/a
575.579	0.942	memory	test	test_new	correct	task-memory/obj260scissors.png	new	n/a
578.397	0.778	memory	test	test_old	correct	task-memory/obj329walrus.png	old	n/a
580.964	0.822	memory	test	test_new	correct	task-memory/obj109fly.png	new	n/a
583.599	1.378	memory	test	test_new	incorrect	task-memory/obj246rockingchair.png	old	n/a
586.2	0.967	memory	test	test_old	incorrect	task-memory/obj253saddle.png	new	n/a
588.967	1.453	memory	test	test_new	correct	task-memory/obj238rain.png	new	n/a
591.702	0.811	memory	test	test_new	correct	task-memory/obj040butterfly.png	new	n/a
594.636	0.854	memory	test	test_new	correct	task-memory/obj153kangaroo.png	new	n/a
597.304	0.711	memory	test	test_old	correct	task-memory/obj120glasses.png	old	n/a
