onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
138.987	1.119	expectation_mouse_trajectory	656	501	An enemy loved	swamp	Audio	n/a
144.473	10.809	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.282	1.951	rating_feeling	580	422	Daring Enterprise	swamp	Audio	n/a
155.682	1.551	feeling_mouse_trajectory	580	422	Daring Enterprise	swamp	Audio	n/a
159.308	2.668	rating_expectation	602	421	Daring Enterprise	swamp	Audio	n/a
160.125	1.851	expectation_mouse_trajectory	602	421	Daring Enterprise	swamp	Audio	n/a
168.365	23.281	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.646	2.218	rating_feeling	610	459	Self-sacrifice for kin	city	Audio	n/a
191.979	1.884	feeling_mouse_trajectory	610	459	Self-sacrifice for kin	city	Audio	n/a
195.672	2.12	rating_expectation	557	415	Self-sacrifice for kin	city	Audio	n/a
196.039	1.753	expectation_mouse_trajectory	557	415	Self-sacrifice for kin	city	Audio	n/a
204.728	5.284	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.012	3.985	rating_feeling	650	420	Falling prey to misfortune	city	Audio	n/a
210.396	3.602	feeling_mouse_trajectory	650	420	Falling prey to misfortune	city	Audio	n/a
214.046	2.358	rating_expectation	575	395	Falling prey to misfortune	city	Audio	n/a
215.029	1.375	expectation_mouse_trajectory	575	395	Falling prey to misfortune	city	Audio	n/a
222.101	9.311	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.412	2.551	rating_feeling	594	410	Madness	city	Audio	n/a
231.679	2.285	feeling_mouse_trajectory	594	410	Madness	city	Audio	n/a
235.437	1.851	rating_expectation	647	400	Madness	city	Audio	n/a
235.771	1.518	expectation_mouse_trajectory	647	400	Madness	city	Audio	n/a
244.51	12.661	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.17	2.792	rating_feeling	672	504	Enmity of kin	prison	Audio	n/a
257.57	2.392	feeling_mouse_trajectory	672	504	Enmity of kin	prison	Audio	n/a
261.197	3.99	rating_expectation	674	476	Enmity of kin	prison	Audio	n/a
262.347	2.84	expectation_mouse_trajectory	674	476	Enmity of kin	prison	Audio	n/a
268.269	28.116	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.385	2.018	rating_feeling	641	450	All sacrificed for passion	prison	Audio	n/a
296.635	1.768	feeling_mouse_trajectory	641	450	All sacrificed for passion	prison	Audio	n/a
300.412	1.768	rating_expectation	681	532	All sacrificed for passion	prison	Audio	n/a
300.845	1.334	expectation_mouse_trajectory	681	532	All sacrificed for passion	prison	Audio	n/a
307.467	13.312	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.779	2.451	rating_feeling	703	557	Discovery of dishonour of loved one	prison	Audio	n/a
321.029	2.201	feeling_mouse_trajectory	703	557	Discovery of dishonour of loved one	prison	Audio	n/a
324.804	3.068	rating_expectation	709	512	Discovery of dishonour of loved one	prison	Audio	n/a
325.687	2.185	expectation_mouse_trajectory	709	512	Discovery of dishonour of loved one	prison	Audio	n/a
329.858	20.156	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
350.014	1.974	rating_feeling	769	601	Crimes of love	park	Audio	n/a
350.414	1.574	feeling_mouse_trajectory	769	601	Crimes of love	park	Audio	n/a
354.053	2.056	rating_expectation	732	535	Crimes of love	park	Audio	n/a
354.52	1.589	expectation_mouse_trajectory	732	535	Crimes of love	park	Audio	n/a
363.123	14.123	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
377.246	2.484	rating_feeling	659	481	Necessity of sacrificing loved ones	park	Audio	n/a
377.63	2.101	feeling_mouse_trajectory	659	481	Necessity of sacrificing loved ones	park	Audio	n/a
381.275	2.351	rating_expectation	654	442	Necessity of sacrificing loved ones	park	Audio	n/a
381.675	1.951	expectation_mouse_trajectory	654	442	Necessity of sacrificing loved ones	park	Audio	n/a
388.33	5.487	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
393.817	2.407	rating_feeling	1165	552	Adultery	park	Audio	n/a
394.133	2.091	feeling_mouse_trajectory	1165	552	Adultery	park	Audio	n/a
397.848	1.256	rating_expectation	715	508	Adultery	park	Audio	n/a
398.131	0.973	expectation_mouse_trajectory	715	508	Adultery	park	Audio	n/a
405.92	20.822	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
426.742	2.351	rating_feeling	778	553	Revolt	beach	Audio	n/a
427.159	1.934	feeling_mouse_trajectory	778	553	Revolt	beach	Audio	n/a
430.777	2.718	rating_expectation	689	525	Revolt	beach	Audio	n/a
431.26	2.235	expectation_mouse_trajectory	689	525	Revolt	beach	Audio	n/a
437.831	7.286	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
445.117	3.638	rating_feeling	671	492	An enemy loved	beach	Audio	n/a
446.033	2.722	feeling_mouse_trajectory	671	492	An enemy loved	beach	Audio	n/a
449.154	2.087	rating_expectation	558	412	An enemy loved	beach	Audio	n/a
449.67	1.57	expectation_mouse_trajectory	558	412	An enemy loved	beach	Audio	n/a
456.207	37.943	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Audio	task-narratives/Narrative5Situation9.mp3
494.15	3.604	rating_feeling	726	546	Mistaken jealousy	beach	Audio	n/a
494.6	3.154	feeling_mouse_trajectory	726	546	Mistaken jealousy	beach	Audio	n/a
498.17	3.983	rating_expectation	641	498	Mistaken jealousy	beach	Audio	n/a
499.07	3.083	expectation_mouse_trajectory	641	498	Mistaken jealousy	beach	Audio	n/a
