onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
261.745	0.2	posner	valid_cue	correct	left	n/a	n/a	52
261.945	0.336	posner	target_response	correct	left	left	left	52
264.913	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
265.113	0.41	posner	target_response	correct	right	left	left	53
268.28	0.2	posner	invalid_cue	correct	left	n/a	n/a	54
268.481	0.448	posner	target_response	correct	left	right	right	54
272.349	0.2	posner	valid_cue	correct	right	n/a	n/a	55
272.549	0.431	posner	target_response	correct	right	right	right	55
277.717	0.2	posner	valid_cue	correct	right	n/a	n/a	56
277.917	0.319	posner	target_response	correct	right	right	right	56
285.187	0.2	posner	valid_cue	correct	left	n/a	n/a	57
285.387	0.372	posner	target_response	correct	left	left	left	57
289.455	0.2	posner	valid_cue	correct	left	n/a	n/a	58
289.655	0.353	posner	target_response	correct	left	left	left	58
294.724	0.2	posner	valid_cue	correct	left	n/a	n/a	59
294.924	0.358	posner	target_response	correct	left	left	left	59
304.094	0.2	posner	valid_cue	correct	right	n/a	n/a	60
304.294	0.431	posner	target_response	correct	right	right	right	60
310.263	0.2	posner	valid_cue	correct	right	n/a	n/a	61
310.463	0.342	posner	target_response	correct	right	right	right	61
313.531	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
313.731	0.455	posner	target_response	correct	right	left	left	62
318.199	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
318.399	0.486	posner	target_response	correct	left	right	right	63
321.667	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
321.867	0.396	posner	target_response	correct	left	right	right	64
328.536	0.2	posner	valid_cue	correct	right	n/a	n/a	65
328.736	0.303	posner	target_response	correct	right	right	right	65
335.005	0.2	posner	valid_cue	correct	left	n/a	n/a	66
335.205	0.377	posner	target_response	correct	left	left	left	66
342.475	0.2	posner	valid_cue	correct	left	n/a	n/a	67
342.675	0.285	posner	target_response	correct	left	left	left	67
349.444	0.2	posner	valid_cue	correct	right	n/a	n/a	68
349.644	0.286	posner	target_response	correct	right	right	right	68
352.912	0.2	posner	valid_cue	correct	right	n/a	n/a	69
353.112	0.418	posner	target_response	correct	right	right	right	69
357.881	0.2	posner	valid_cue	correct	right	n/a	n/a	70
358.081	0.33	posner	target_response	correct	right	right	right	70
361.549	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
361.749	0.448	posner	target_response	correct	left	right	right	71
369.718	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
369.918	0.342	posner	target_response	correct	left	right	right	72
372.686	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
372.886	0.418	posner	target_response	correct	right	left	left	73
378.255	0.2	posner	valid_cue	correct	right	n/a	n/a	74
378.455	0.341	posner	target_response	correct	right	right	right	74
382.023	0.2	posner	valid_cue	correct	right	n/a	n/a	75
382.223	0.359	posner	target_response	correct	right	right	right	75
385.291	0.2	posner	valid_cue	correct	right	n/a	n/a	76
385.491	0.4	posner	target_response	correct	right	right	right	76
392.76	0.2	posner	valid_cue	correct	left	n/a	n/a	77
392.96	0.374	posner	target_response	correct	left	left	left	77
395.728	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
395.928	0.374	posner	target_response	correct	left	right	right	78
401.597	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
401.797	0.32	posner	target_response	correct	left	right	right	79
408.066	0.2	posner	valid_cue	correct	left	n/a	n/a	80
408.266	0.348	posner	target_response	correct	left	left	left	80
412.734	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
412.934	0.369	posner	target_response	correct	right	left	left	81
416.202	0.2	posner	valid_cue	correct	left	n/a	n/a	82
416.402	0.332	posner	target_response	correct	left	left	left	82
419.654	0.2	posner	valid_cue	correct	left	n/a	n/a	83
419.854	0.314	posner	target_response	correct	left	left	left	83
424.422	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
424.622	0.403	posner	target_response	correct	left	right	right	84
430.991	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
431.191	0.301	posner	target_response	correct	right	left	left	85
436.26	0.2	posner	valid_cue	correct	left	n/a	n/a	86
436.46	0.296	posner	target_response	correct	left	left	left	86
439.428	0.2	posner	valid_cue	correct	left	n/a	n/a	87
439.628	0.432	posner	target_response	correct	left	left	left	87
444.696	0.2	posner	valid_cue	correct	right	n/a	n/a	88
444.896	0.492	posner	target_response	correct	right	right	right	88
452.166	0.2	posner	valid_cue	correct	right	n/a	n/a	89
452.366	0.391	posner	target_response	correct	right	right	right	89
455.734	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
455.934	0.574	posner	target_response	correct	left	right	right	90
458.701	0.2	posner	valid_cue	correct	left	n/a	n/a	91
458.902	0.459	posner	target_response	correct	left	left	left	91
463.17	0.2	posner	invalid_cue	correct	left	n/a	n/a	92
463.37	0.366	posner	target_response	correct	left	right	right	92
470.439	0.2	posner	valid_cue	correct	right	n/a	n/a	93
470.639	0.398	posner	target_response	correct	right	right	right	93
477.909	0.2	posner	valid_cue	correct	left	n/a	n/a	94
478.109	0.418	posner	target_response	correct	left	left	left	94
481.477	0.2	posner	valid_cue	correct	right	n/a	n/a	95
481.677	0.506	posner	target_response	correct	right	right	right	95
485.945	0.2	posner	invalid_cue	correct	left	n/a	n/a	96
486.145	0.405	posner	target_response	correct	left	right	right	96
489.713	0.2	posner	valid_cue	correct	right	n/a	n/a	97
489.913	0.469	posner	target_response	correct	right	right	right	97
493.381	0.2	posner	valid_cue	correct	left	n/a	n/a	98
493.581	0.427	posner	target_response	correct	left	left	left	98
497.449	0.2	posner	invalid_cue	correct	right	n/a	n/a	99
497.649	0.435	posner	target_response	correct	right	left	left	99
500.817	0.2	posner	invalid_cue	correct	right	n/a	n/a	100
501.017	0.43	posner	target_response	correct	right	left	left	100
505.486	0.2	posner	valid_cue	correct	right	n/a	n/a	101
505.686	0.444	posner	target_response	correct	right	right	right	101
508.954	0.2	posner	valid_cue	correct	left	n/a	n/a	102
509.154	0.417	posner	target_response	correct	left	left	left	102
516.423	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
516.623	0.33	posner	target_response	correct	left	right	right	103
522.892	0.2	posner	valid_cue	correct	right	n/a	n/a	104
523.092	0.418	posner	target_response	correct	right	right	right	104
530.362	0.2	posner	valid_cue	correct	left	n/a	n/a	105
530.562	0.43	posner	target_response	correct	left	left	left	105
537.631	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
537.831	0.416	posner	target_response	correct	right	left	left	106
541.499	0.2	posner	valid_cue	correct	left	n/a	n/a	107
541.699	0.323	posner	target_response	correct	left	left	left	107
545.967	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
546.167	0.419	posner	target_response	correct	left	right	right	108
549.235	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
549.435	0.448	posner	target_response	correct	right	left	left	109
553.704	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
553.904	0.342	posner	target_response	correct	left	right	right	110
557.972	0.2	posner	valid_cue	correct	left	n/a	n/a	111
558.172	0.509	posner	target_response	correct	left	left	left	111
561.04	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
561.24	0.444	posner	target_response	correct	right	left	left	112
564.107	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
564.308	0.357	posner	target_response	correct	left	right	right	113
567.175	0.2	posner	valid_cue	correct	left	n/a	n/a	114
567.375	0.425	posner	target_response	correct	left	left	left	114
571.143	0.2	posner	valid_cue	correct	right	n/a	n/a	115
571.343	0.291	posner	target_response	correct	right	right	right	115
575.912	0.2	posner	valid_cue	correct	right	n/a	n/a	116
576.112	0.382	posner	target_response	correct	right	right	right	116
578.98	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
579.18	0.495	posner	target_response	correct	left	right	right	117
584.648	0.2	posner	valid_cue	correct	right	n/a	n/a	118
584.849	0.301	posner	target_response	correct	right	right	right	118
592.118	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
592.318	0.41	posner	target_response	correct	right	left	left	119
599.587	0.2	posner	valid_cue	correct	right	n/a	n/a	120
599.787	0.35	posner	target_response	correct	right	right	right	120
