onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
189.629	0.2	posner	valid_cue	correct	right	n/a	n/a	38
189.829	0.291	posner	target_response	correct	right	right	right	38
192.897	0.2	posner	valid_cue	correct	right	n/a	n/a	39
193.097	0.399	posner	target_response	correct	right	right	right	39
197.465	0.2	posner	valid_cue	correct	left	n/a	n/a	40
197.665	0.369	posner	target_response	correct	left	left	left	40
202.934	0.2	posner	valid_cue	correct	right	n/a	n/a	41
203.134	0.312	posner	target_response	correct	right	right	right	41
208.002	0.2	posner	invalid_cue	correct	left	n/a	n/a	42
208.203	0.322	posner	target_response	correct	left	right	right	42
215.472	0.2	posner	valid_cue	correct	right	n/a	n/a	43
215.672	0.335	posner	target_response	correct	right	right	right	43
222.941	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
223.141	0.364	posner	target_response	correct	right	left	left	44
226.409	0.2	posner	valid_cue	correct	left	n/a	n/a	45
226.609	0.32	posner	target_response	correct	left	left	left	45
233.279	0.2	posner	valid_cue	correct	left	n/a	n/a	46
233.479	0.261	posner	target_response	correct	left	left	left	46
236.446	0.2	posner	valid_cue	correct	left	n/a	n/a	47
236.647	0.335	posner	target_response	correct	left	left	left	47
239.614	0.2	posner	valid_cue	correct	left	n/a	n/a	48
239.814	0.297	posner	target_response	correct	left	left	left	48
243.482	0.2	posner	valid_cue	correct	right	n/a	n/a	49
243.682	0.313	posner	target_response	correct	right	right	right	49
250.952	0.2	posner	valid_cue	correct	right	n/a	n/a	50
251.152	0.294	posner	target_response	correct	right	right	right	50
254.12	0.2	posner	valid_cue	correct	left	n/a	n/a	51
254.32	0.309	posner	target_response	correct	left	left	left	51
261.889	0.2	posner	invalid_cue	correct	left	n/a	n/a	52
262.089	0.361	posner	target_response	correct	left	right	right	52
265.657	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
265.857	0.343	posner	target_response	correct	right	left	left	53
270.226	0.2	posner	valid_cue	correct	right	n/a	n/a	54
270.426	0.273	posner	target_response	correct	right	right	right	54
275.594	0.2	posner	valid_cue	correct	right	n/a	n/a	55
275.794	0.305	posner	target_response	correct	right	right	right	55
282.063	0.2	posner	valid_cue	correct	left	n/a	n/a	56
282.264	0.257	posner	target_response	correct	left	left	left	56
285.531	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
285.731	0.347	posner	target_response	correct	right	left	left	57
293.001	0.2	posner	valid_cue	correct	left	n/a	n/a	58
293.201	0.268	posner	target_response	correct	left	left	left	58
299.47	0.2	posner	valid_cue	correct	right	n/a	n/a	59
299.67	0.311	posner	target_response	correct	right	right	right	59
303.538	0.2	posner	invalid_cue	correct	left	n/a	n/a	60
303.738	0.354	posner	target_response	correct	left	right	right	60
307.006	0.2	posner	valid_cue	correct	right	n/a	n/a	61
307.206	0.305	posner	target_response	correct	right	right	right	61
314.476	0.2	posner	valid_cue	correct	left	n/a	n/a	62
314.676	0.26	posner	target_response	correct	left	left	left	62
320.945	0.2	posner	invalid_cue	correct	right	n/a	n/a	63
321.145	0.356	posner	target_response	correct	right	left	left	63
325.713	0.2	posner	valid_cue	correct	left	n/a	n/a	64
325.913	0.24	posner	target_response	correct	left	left	left	64
332.482	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
332.682	0.359	posner	target_response	correct	right	left	left	65
338.151	0.2	posner	valid_cue	correct	right	n/a	n/a	66
338.351	0.303	posner	target_response	correct	right	right	right	66
341.319	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
341.519	0.376	posner	target_response	correct	left	right	right	67
344.587	0.2	posner	valid_cue	correct	right	n/a	n/a	68
344.787	0.254	posner	target_response	correct	right	right	right	68
349.455	0.2	posner	valid_cue	correct	right	n/a	n/a	69
349.655	0.308	posner	target_response	correct	right	right	right	69
353.423	0.2	posner	valid_cue	correct	left	n/a	n/a	70
353.623	0.404	posner	target_response	correct	left	left	left	70
357.291	0.2	posner	valid_cue	correct	right	n/a	n/a	71
357.492	0.284	posner	target_response	correct	right	right	right	71
360.659	0.2	posner	invalid_cue	correct	right	n/a	n/a	72
360.859	0.34	posner	target_response	correct	right	left	left	72
364.728	0.2	posner	valid_cue	correct	left	n/a	n/a	73
364.928	0.261	posner	target_response	correct	left	left	left	73
368.296	0.2	posner	valid_cue	correct	left	n/a	n/a	74
368.496	0.325	posner	target_response	correct	left	left	left	74
374.865	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	75
375.065	0.227	posner	target_response	incorrect	left	right	left	75
378.533	0.2	posner	valid_cue	correct	left	n/a	n/a	76
378.733	0.285	posner	target_response	correct	left	left	left	76
381.701	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
381.901	0.313	posner	target_response	correct	right	left	left	77
385.069	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
385.269	0.328	posner	target_response	correct	left	right	right	78
390.837	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
391.037	0.322	posner	target_response	correct	left	right	right	79
395.906	0.2	posner	invalid_cue	correct	right	n/a	n/a	80
396.106	0.311	posner	target_response	correct	right	left	left	80
403.375	0.2	posner	invalid_cue	correct	left	n/a	n/a	81
403.575	0.313	posner	target_response	correct	left	right	right	81
413.046	0.2	posner	valid_cue	correct	right	n/a	n/a	82
413.246	0.293	posner	target_response	correct	right	right	right	82
416.213	0.2	posner	invalid_cue	correct	right	n/a	n/a	83
416.414	0.388	posner	target_response	correct	right	left	left	83
419.982	0.2	posner	valid_cue	correct	left	n/a	n/a	84
420.182	0.322	posner	target_response	correct	left	left	left	84
424.05	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
424.25	0.338	posner	target_response	correct	left	right	right	85
427.618	0.2	posner	valid_cue	correct	left	n/a	n/a	86
427.818	0.327	posner	target_response	correct	left	left	left	86
434.887	0.2	posner	valid_cue	correct	right	n/a	n/a	87
435.087	0.356	posner	target_response	correct	right	right	right	87
438.055	0.2	posner	valid_cue	correct	left	n/a	n/a	88
438.255	0.425	posner	target_response	correct	left	left	left	88
445.524	0.2	posner	valid_cue	correct	right	n/a	n/a	89
445.724	0.328	posner	target_response	correct	right	right	right	89
448.792	0.2	posner	valid_cue	correct	right	n/a	n/a	90
448.992	0.458	posner	target_response	correct	right	right	right	90
451.96	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
452.16	0.38	posner	target_response	correct	right	left	left	91
457.829	0.2	posner	invalid_cue	correct	left	n/a	n/a	92
458.029	0.361	posner	target_response	correct	left	right	right	92
465.298	0.2	posner	invalid_cue	correct	left	n/a	n/a	93
465.499	0.331	posner	target_response	correct	left	right	right	93
468.966	0.2	posner	valid_cue	correct	right	n/a	n/a	94
469.167	0.305	posner	target_response	correct	right	right	right	94
472.234	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
472.434	0.5	posner	target_response	correct	right	left	left	95
477.203	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
477.403	0.363	posner	target_response	correct	right	left	left	96
482.672	0.2	posner	valid_cue	correct	right	n/a	n/a	97
482.872	0.317	posner	target_response	correct	right	right	right	97
490.141	0.2	posner	valid_cue	correct	right	n/a	n/a	98
490.341	0.262	posner	target_response	correct	right	right	right	98
493.609	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
493.809	0.321	posner	target_response	correct	left	right	right	99
497.977	0.2	posner	valid_cue	correct	left	n/a	n/a	100
498.177	0.304	posner	target_response	correct	left	left	left	100
501.045	0.2	posner	valid_cue	correct	right	n/a	n/a	101
501.245	0.267	posner	target_response	correct	right	right	right	101
504.313	0.2	posner	valid_cue	correct	right	n/a	n/a	102
504.513	0.248	posner	target_response	correct	right	right	right	102
507.781	0.2	posner	valid_cue	correct	left	n/a	n/a	103
507.981	0.283	posner	target_response	correct	left	left	left	103
511.749	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
511.949	0.369	posner	target_response	correct	right	left	left	104
516.117	0.2	posner	valid_cue	correct	right	n/a	n/a	105
516.317	0.318	posner	target_response	correct	right	right	right	105
525.988	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
526.188	0.338	posner	target_response	correct	left	right	right	106
535.758	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
535.958	0.361	posner	target_response	correct	right	left	left	107
538.726	0.2	posner	valid_cue	correct	left	n/a	n/a	108
538.926	0.363	posner	target_response	correct	left	left	left	108
545.195	0.2	posner	valid_cue	correct	right	n/a	n/a	109
545.395	0.328	posner	target_response	correct	right	right	right	109
549.463	0.2	posner	valid_cue	correct	right	n/a	n/a	110
549.663	0.315	posner	target_response	correct	right	right	right	110
553.831	0.2	posner	valid_cue	correct	left	n/a	n/a	111
554.032	0.235	posner	target_response	correct	left	left	left	111
561.201	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
561.401	0.346	posner	target_response	correct	left	right	right	112
564.969	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
565.169	0.527	posner	target_response	correct	left	right	right	113
569.137	0.2	posner	valid_cue	correct	left	n/a	n/a	114
569.337	0.387	posner	target_response	correct	left	left	left	114
573.806	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
574.006	0.363	posner	target_response	correct	right	left	left	115
577.173	0.2	posner	valid_cue	correct	left	n/a	n/a	116
577.374	0.288	posner	target_response	correct	left	left	left	116
581.242	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
581.442	0.377	posner	target_response	correct	left	right	right	117
588.711	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
588.911	0.331	posner	target_response	correct	left	right	right	118
596.181	0.2	posner	valid_cue	correct	right	n/a	n/a	119
596.381	0.29	posner	target_response	correct	right	right	right	119
599.248	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.448	0.698	posner	target_response	correct	left	right	right	120
