onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file_TODO
382.50475001335144	0.735720157623291	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg
383.5552301406861	1.702280044555664	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg
385.5728302001953	0.5355398654937744	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg
386.4232201576233	0.7323200702667236	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg
387.4570300579071	0.548410177230835	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg
388.3074300289154	0.718559980392456	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg
398.5288100242615	1.4859201908111572	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg
400.3296501636505	0.7438700199127197	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg
401.3801300525665	1.643100023269653	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg
403.3310301303863	0.7261700630187988	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg
404.36484003067017	0.975710153579712	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg
405.64877009391785	0.641430139541626	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg
406.59921002388	1.2414801120758057	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg
408.14992022514343	1.3575799465179443	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg
416.75390005111694	1.1876499652862549	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg
418.25459003448486	0.6357600688934326	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg
419.2050302028656	1.0202298164367676	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_077.jpg
420.5389800071716	0.8695700168609619	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg
421.72286009788513	1.1689400672912598	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg
423.2068800926209	1.418839931488037	tomspunt	helping?	why_hand	yes	no	incorrect	task-tomspunt/H_159.jpg
424.94100999832153	0.9856300354003906	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg
426.2416100502014	1.2690200805664062	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg
434.8122401237488	1.6808199882507324	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg
436.7964901924134	0.868919849395752	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg
437.98037004470825	1.5466301441192627	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg
439.8312201499939	0.7522499561309814	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_167.jpg
440.8983800411224	1.1621899604797363	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg
442.3657300472259	1.3861901760101318	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg
444.0665102005005	0.7689399719238281	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg
445.1503500938415	1.260240077972412	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg
452.33700013160706	0.8573598861694336	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
453.5042102336883	0.7072699069976807	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
454.5213401317597	0.9735698699951172	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
455.8052701950073	0.8060398101806641	tomspunt	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_019.jpg
456.9224500656128	1.4389700889587402	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
458.6732602119446	1.538329839706421	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
460.5241100788117	n/a	tomspunt	healthy?	why_hand	n/a	yes	incorrect	task-tomspunt/H_627.jpg
462.55839014053345	0.1700398921966552	tomspunt	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_130.jpg
471.395800113678	0.90201997756958	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg
472.6130301952362	0.7353498935699463	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg
473.66352009773254	0.6827900409698486	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg
474.6473000049591	1.618990182876587	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg
476.58153009414673	0.6019001007080078	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg
477.49862003326416	0.8190100193023682	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg
478.63248014450073	1.1354200839996338	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg
480.0831501483917	0.9688000679016112	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg
488.92056012153625	0.9524400234222412	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg
490.18782019615173	1.2434799671173096	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg
491.7385301589966	0.6688799858093262	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg
492.72232007980347	n/a	tomspunt	looking at camera?	how_face	n/a	yes	incorrect	task-tomspunt/F_598.jpg
494.75659012794495	n/a	tomspunt	looking at camera?	how_face	n/a	yes	incorrect	task-tomspunt/F_128.jpg
496.79087018966675	1.7232098579406738	tomspunt	looking at camera?	how_face	yes	no	incorrect	task-tomspunt/F_582.jpg
498.8251399993897	0.7568600177764893	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_774.jpg
499.8923001289368	0.7567698955535889	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg
507.8793201446533	1.8045799732208252	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg
509.9135901927948	0.7190999984741211	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg
510.9474000930786	0.7691500186920166	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg
512.0312402248383	0.9521899223327636	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg
