onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
421.106	2.284	rating_feeling	838	571	Daring Enterprise	town	Text	n/a
422.006	1.384	feeling_mouse_trajectory	838	571	Daring Enterprise	town	Text	n/a
425.123	2.318	rating_expectation	732	519	Daring Enterprise	town	Text	n/a
426.256	1.184	expectation_mouse_trajectory	732	519	Daring Enterprise	town	Text	n/a
431.19	5.689	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.879	2.41	rating_feeling	967	592	Ambition	town	Text	n/a
438.362	0.927	feeling_mouse_trajectory	967	592	Ambition	town	Text	n/a
440.895	1.958	rating_expectation	837	542	Ambition	town	Text	n/a
441.429	1.425	expectation_mouse_trajectory	837	542	Ambition	town	Text	n/a
445.962	19.093	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
465.055	2.234	rating_feeling	1158	577	Mistaken jealousy	hospital	Text	n/a
466.472	0.818	feeling_mouse_trajectory	1158	577	Mistaken jealousy	hospital	Text	n/a
469.073	2.051	rating_expectation	1098	566	Mistaken jealousy	hospital	Text	n/a
469.856	1.268	expectation_mouse_trajectory	1098	566	Mistaken jealousy	hospital	Text	n/a
476.14	18.094	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.234	2.172	rating_feeling	893	584	Discovery of dishonour of loved one	hospital	Text	n/a
495.4	1.005	feeling_mouse_trajectory	893	584	Discovery of dishonour of loved one	hospital	Text	n/a
498.254	1.087	rating_expectation	921	608	Discovery of dishonour of loved one	hospital	Text	n/a
498.654	0.687	expectation_mouse_trajectory	921	608	Discovery of dishonour of loved one	hospital	Text	n/a
505.318	15.409	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.727	2.284	rating_feeling	1320	455	Self-sacrifice for an ideal	hospital	Text	n/a
521.193	1.818	feeling_mouse_trajectory	1320	455	Self-sacrifice for an ideal	hospital	Text	n/a
524.744	0.644	rating_expectation	959	707	Self-sacrifice for an ideal	hospital	Text	n/a
525.161	0.227	expectation_mouse_trajectory	959	707	Self-sacrifice for an ideal	hospital	Text	n/a
