onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
236.026	2.036	expectation_mouse_trajectory	925	536	Mistaken jealousy	beach	Text	task-narratives/Narrative6Situation9.txt
244.763	12.662	narrative_presentation	n/a	n/a	Enmity of kin	prison	Text	task-narratives/Narrative5Situation1.txt
257.425	1.994	rating_feeling	1021	490	Enmity of kin	prison	Text	task-narratives/Narrative5Situation1.txt
257.909	1.511	feeling_mouse_trajectory	1021	490	Enmity of kin	prison	Text	task-narratives/Narrative5Situation1.txt
261.46	1.576	rating_expectation	925	536	Enmity of kin	prison	Text	task-narratives/Narrative5Situation1.txt
261.81	1.226	expectation_mouse_trajectory	925	536	Enmity of kin	prison	Text	task-narratives/Narrative5Situation1.txt
268.522	28.118	narrative_presentation	n/a	n/a	The enigma	town	Text	task-narratives/Narrative5Situation2.txt
296.64	2.068	rating_feeling	1021	490	The enigma	town	Text	task-narratives/Narrative5Situation2.txt
297.24	1.468	feeling_mouse_trajectory	1021	490	The enigma	town	Text	task-narratives/Narrative5Situation2.txt
300.665	2.402	rating_expectation	925	536	The enigma	town	Text	task-narratives/Narrative5Situation2.txt
300.965	2.102	expectation_mouse_trajectory	925	536	The enigma	town	Text	task-narratives/Narrative5Situation2.txt
307.72	13.315	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative5Situation3.txt
321.036	1.687	rating_feeling	1021	490	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative5Situation3.txt
321.302	1.421	feeling_mouse_trajectory	1021	490	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative5Situation3.txt
325.077	1.886	rating_expectation	925	536	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative5Situation3.txt
325.393	1.569	expectation_mouse_trajectory	925	536	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative5Situation3.txt
330.129	20.175	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Text	task-narratives/Narrative5Situation4.txt
350.304	1.61	rating_feeling	1021	490	Loss of loved one	swamp	Text	task-narratives/Narrative5Situation4.txt
350.637	1.276	feeling_mouse_trajectory	1021	490	Loss of loved one	swamp	Text	task-narratives/Narrative5Situation4.txt
354.343	2.058	rating_expectation	925	536	Loss of loved one	swamp	Text	task-narratives/Narrative5Situation4.txt
354.743	1.658	expectation_mouse_trajectory	925	536	Loss of loved one	swamp	Text	task-narratives/Narrative5Situation4.txt
363.411	14.112	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative5Situation5.txt
377.523	2.085	rating_feeling	1021	490	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative5Situation5.txt
377.89	1.718	feeling_mouse_trajectory	1021	490	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative5Situation5.txt
381.562	1.801	rating_expectation	925	536	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative5Situation5.txt
381.862	1.501	expectation_mouse_trajectory	925	536	Necessity of sacrificing loved ones	park	Text	task-narratives/Narrative5Situation5.txt
388.619	5.495	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Text	task-narratives/Narrative5Situation6.txt
394.114	2.16	rating_feeling	1021	490	Daring Enterprise	swamp	Text	task-narratives/Narrative5Situation6.txt
394.681	1.593	feeling_mouse_trajectory	1021	490	Daring Enterprise	swamp	Text	task-narratives/Narrative5Situation6.txt
398.152	2.342	rating_expectation	925	536	Daring Enterprise	swamp	Text	task-narratives/Narrative5Situation6.txt
398.485	2.009	expectation_mouse_trajectory	925	536	Daring Enterprise	swamp	Text	task-narratives/Narrative5Situation6.txt
406.224	20.818	narrative_presentation	n/a	n/a	Revolt	beach	Text	task-narratives/Narrative5Situation7.txt
427.042	1.785	rating_feeling	1021	490	Revolt	beach	Text	task-narratives/Narrative5Situation7.txt
427.859	0.968	feeling_mouse_trajectory	1021	490	Revolt	beach	Text	task-narratives/Narrative5Situation7.txt
431.081	2.251	rating_expectation	925	536	Revolt	beach	Text	task-narratives/Narrative5Situation7.txt
432.298	1.035	expectation_mouse_trajectory	925	536	Revolt	beach	Text	task-narratives/Narrative5Situation7.txt
438.136	7.287	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Text	task-narratives/Narrative5Situation8.txt
445.423	2.158	rating_feeling	1021	490	Falling prey to misfortune	city	Text	task-narratives/Narrative5Situation8.txt
445.84	1.741	feeling_mouse_trajectory	1021	490	Falling prey to misfortune	city	Text	task-narratives/Narrative5Situation8.txt
449.46	2.439	rating_expectation	925	536	Falling prey to misfortune	city	Text	task-narratives/Narrative5Situation8.txt
449.76	2.139	expectation_mouse_trajectory	925	536	Falling prey to misfortune	city	Text	task-narratives/Narrative5Situation8.txt
456.546	37.962	narrative_presentation	n/a	n/a	Mistaken jealousy	beach	Text	task-narratives/Narrative5Situation9.txt
494.507	2.106	rating_feeling	1021	490	Mistaken jealousy	beach	Text	task-narratives/Narrative5Situation9.txt
494.941	1.673	feeling_mouse_trajectory	1021	490	Mistaken jealousy	beach	Text	task-narratives/Narrative5Situation9.txt
498.543	2.338	rating_expectation	925	536	Mistaken jealousy	beach	Text	task-narratives/Narrative5Situation9.txt
498.86	2.021	expectation_mouse_trajectory	925	536	Mistaken jealousy	beach	Text	task-narratives/Narrative5Situation9.txt
