onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
371.863	2.301	rating_expectation	881	613	Supplication	park	Audio	n/a
372.447	1.718	expectation_mouse_trajectory	881	613	Supplication	park	Audio	n/a
380.919	16.649	narrative_presentation	n/a	n/a	Involuntary crimes of love	hospital	Audio	task-narratives/Narrative7Situation7.mp3
397.568	3.338	rating_feeling	913	524	Involuntary crimes of love	hospital	Audio	n/a
398.551	2.355	feeling_mouse_trajectory	913	524	Involuntary crimes of love	hospital	Audio	n/a
401.594	2.386	rating_expectation	1042	575	Involuntary crimes of love	hospital	Audio	n/a
402.527	1.453	expectation_mouse_trajectory	1042	575	Involuntary crimes of love	hospital	Audio	n/a
407.646	8.78	narrative_presentation	n/a	n/a	An enemy loved	hospital	Audio	task-narratives/Narrative7Situation8.mp3
416.426	1.918	rating_feeling	716	542	An enemy loved	hospital	Audio	n/a
416.776	1.568	feeling_mouse_trajectory	716	542	An enemy loved	hospital	Audio	n/a
420.448	2.351	rating_expectation	791	589	An enemy loved	hospital	Audio	n/a
421.481	1.318	expectation_mouse_trajectory	791	589	An enemy loved	hospital	Audio	n/a
426.503	7.987	narrative_presentation	n/a	n/a	Ambition	hospital	Audio	task-narratives/Narrative7Situation9.mp3
434.49	3.058	rating_feeling	857	598	Ambition	hospital	Audio	n/a
435.84	1.708	feeling_mouse_trajectory	857	598	Ambition	hospital	Audio	n/a
438.521	3.991	rating_expectation	1017	596	Ambition	hospital	Audio	n/a
439.405	3.108	expectation_mouse_trajectory	1017	596	Ambition	hospital	Audio	n/a
