onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
215.507	3.25	expectation_mouse_trajectory	1096	469	Discovery of dishonour of loved one	prison	Text	n/a
227.358	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.839	2.05	rating_feeling	588	399	Abduction	prison	Text	n/a
257.323	1.567	feeling_mouse_trajectory	588	399	Abduction	prison	Text	n/a
260.875	2.717	rating_expectation	582	387	Abduction	prison	Text	n/a
262.191	1.4	expectation_mouse_trajectory	582	387	Abduction	prison	Text	n/a
273.942	22.112	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
296.054	1.633	rating_feeling	802	549	An enemy loved	forest	Text	n/a
296.954	0.733	feeling_mouse_trajectory	802	549	An enemy loved	forest	Text	n/a
300.072	1.233	rating_expectation	730	523	An enemy loved	forest	Text	n/a
301.172	0.133	expectation_mouse_trajectory	730	523	An enemy loved	forest	Text	n/a
306.154	36.184	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.338	3.333	rating_feeling	723	483	Enmity of kin	forest	Text	n/a
343.372	2.3	feeling_mouse_trajectory	723	483	Enmity of kin	forest	Text	n/a
346.356	1.933	rating_expectation	692	518	Enmity of kin	forest	Text	n/a
347.59	0.7	expectation_mouse_trajectory	692	518	Enmity of kin	forest	Text	n/a
354.422	9.374	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.796	2.983	rating_feeling	778	516	Necessity of sacrificing loved ones	forest	Text	n/a
365.396	1.383	feeling_mouse_trajectory	778	516	Necessity of sacrificing loved ones	forest	Text	n/a
367.814	1.667	rating_expectation	725	445	Necessity of sacrificing loved ones	forest	Text	n/a
368.764	0.717	expectation_mouse_trajectory	725	445	Necessity of sacrificing loved ones	forest	Text	n/a
374.88	18.432	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.312	2.7	rating_feeling	660	453	Murderous adultury	town	Text	n/a
394.162	1.85	feeling_mouse_trajectory	660	453	Murderous adultury	town	Text	n/a
397.325	2.017	rating_expectation	591	376	Murderous adultury	town	Text	n/a
398.375	0.967	expectation_mouse_trajectory	591	376	Murderous adultury	town	Text	n/a
404.391	16.743	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
421.133	1.983	rating_feeling	585	436	Daring Enterprise	town	Text	n/a
422.117	1.0	feeling_mouse_trajectory	585	436	Daring Enterprise	town	Text	n/a
425.152	1.9	rating_expectation	605	357	Daring Enterprise	town	Text	n/a
426.102	0.95	expectation_mouse_trajectory	605	357	Daring Enterprise	town	Text	n/a
431.234	5.69	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.924	1.767	rating_feeling	635	430	Ambition	town	Text	n/a
437.69	1.0	feeling_mouse_trajectory	635	430	Ambition	town	Text	n/a
440.941	2.567	rating_expectation	641	417	Ambition	town	Text	n/a
441.391	2.117	expectation_mouse_trajectory	641	417	Ambition	town	Text	n/a
446.006	19.095	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
465.101	3.35	rating_feeling	1063	496	Mistaken jealousy	hospital	Text	n/a
466.301	2.15	feeling_mouse_trajectory	1063	496	Mistaken jealousy	hospital	Text	n/a
469.118	1.883	rating_expectation	1115	468	Mistaken jealousy	hospital	Text	n/a
469.951	1.05	expectation_mouse_trajectory	1115	468	Mistaken jealousy	hospital	Text	n/a
476.184	18.095	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.279	3.883	rating_feeling	1097	441	Discovery of dishonour of loved one	hospital	Text	n/a
496.079	2.083	feeling_mouse_trajectory	1097	441	Discovery of dishonour of loved one	hospital	Text	n/a
498.297	2.567	rating_expectation	1117	452	Discovery of dishonour of loved one	hospital	Text	n/a
499.213	1.65	expectation_mouse_trajectory	1117	452	Discovery of dishonour of loved one	hospital	Text	n/a
505.378	15.41	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.788	2.817	rating_feeling	994	483	Self-sacrifice for an ideal	hospital	Text	n/a
521.788	1.817	feeling_mouse_trajectory	994	483	Self-sacrifice for an ideal	hospital	Text	n/a
524.807	3.95	rating_expectation	1000	561	Self-sacrifice for an ideal	hospital	Text	n/a
524.957	3.8	expectation_mouse_trajectory	1000	561	Self-sacrifice for an ideal	hospital	Text	n/a
