onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
541.166	0.673	memory	test	test_new	correct	task-fractional/runtype-memory/obj032boot.png	new	n/a
544.034	0.741	memory	test	test_new	correct	task-fractional/runtype-memory/obj224pitchfork.png	new	n/a
546.718	0.724	memory	test	test_new	correct	task-fractional/runtype-memory/obj078dentist.png	new	n/a
549.619	0.693	memory	test	test_new	correct	task-fractional/runtype-memory/obj068cork.png	new	n/a
552.454	0.622	memory	test	test_old	correct	task-fractional/runtype-memory/obj144hose.png	old	n/a
555.422	0.817	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj250rope.png	new	n/a
558.339	0.977	memory	test	test_new	correct	task-fractional/runtype-memory/obj058chest.png	new	n/a
561.24	0.943	memory	test	test_old	correct	task-fractional/runtype-memory/obj146igloo.png	old	n/a
563.841	0.621	memory	test	test_old	correct	task-fractional/runtype-memory/obj151puzzle.png	old	n/a
566.876	0.697	memory	test	test_old	correct	task-fractional/runtype-memory/obj172lobster.png	old	n/a
569.677	0.644	memory	test	test_old	correct	task-fractional/runtype-memory/obj006apple.png	old	n/a
572.595	0.581	memory	test	test_new	correct	task-fractional/runtype-memory/obj223pirate.png	new	n/a
575.396	0.618	memory	test	test_old	correct	task-fractional/runtype-memory/obj042cactus.png	old	n/a
578.213	1.006	memory	test	test_new	correct	task-fractional/runtype-memory/obj060chimney.png	new	n/a
581.065	0.874	memory	test	test_old	correct	task-fractional/runtype-memory/obj194nest.png	old	n/a
584.049	0.626	memory	test	test_old	correct	task-fractional/runtype-memory/obj333whale.png	old	n/a
586.733	0.721	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj043cage.png	new	n/a
589.618	0.822	memory	test	test_new	correct	task-fractional/runtype-memory/obj136heel.png	new	n/a
592.252	0.889	memory	test	test_new	correct	task-fractional/runtype-memory/obj083dog.png	new	n/a
595.12	0.727	memory	test	test_new	correct	task-fractional/runtype-memory/obj096eskimo.png	new	n/a
598.054	0.572	memory	test	test_new	correct	task-fractional/runtype-memory/obj347zebra.png	new	n/a
600.839	1.056	memory	test	test_old	correct	task-fractional/runtype-memory/obj094elephant.png	old	n/a
