onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
469.094	2.367	rating_expectation	1172	518	Mistaken jealousy	hospital	Text	n/a
469.677	1.783	expectation_mouse_trajectory	1172	518	Mistaken jealousy	hospital	Text	n/a
476.158	18.094	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.252	3.983	rating_feeling	919	505	Discovery of dishonour of loved one	hospital	Text	n/a
494.852	3.383	feeling_mouse_trajectory	919	505	Discovery of dishonour of loved one	hospital	Text	n/a
498.277	1.833	rating_expectation	1122	557	Discovery of dishonour of loved one	hospital	Text	n/a
498.327	1.783	expectation_mouse_trajectory	1122	557	Discovery of dishonour of loved one	hospital	Text	n/a
505.353	15.41	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.763	3.35	rating_feeling	1223	449	Self-sacrifice for an ideal	hospital	Text	n/a
521.213	2.9	feeling_mouse_trajectory	1223	449	Self-sacrifice for an ideal	hospital	Text	n/a
524.779	2.85	rating_expectation	1230	458	Self-sacrifice for an ideal	hospital	Text	n/a
525.613	2.017	expectation_mouse_trajectory	1230	458	Self-sacrifice for an ideal	hospital	Text	n/a
