onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
272.381	0.825	memory	test	test_old	correct	task-memory/obj100feather.png	old	n/a
275.215	1.057	memory	test	test_new	correct	task-memory/obj217piano.png	new	n/a
278.033	0.912	memory	test	test_old	correct	task-memory/obj274slide.png	old	n/a
280.717	0.831	memory	test	test_old	correct	task-memory/obj174magnet.png	old	n/a
283.352	0.873	memory	test	test_new	correct	task-memory/obj064clock.png	new	n/a
286.236	0.935	memory	test	test_new	correct	task-memory/obj306toilet.png	new	n/a
288.837	0.897	memory	test	test_old	correct	task-memory/obj028boat.png	old	n/a
291.405	0.888	memory	test	test_new	correct	task-memory/obj088drawer.png	new	n/a
294.406	0.884	memory	test	test_new	correct	task-memory/obj248roof.png	new	n/a
297.007	0.835	memory	test	test_old	correct	task-memory/obj089dress.png	old	n/a
308.511	1.017	memory	dummy	study_dummy	n/a	task-memory/obj057cherry.png	n/a	n/a
310.545	1.017	memory	dummy	study_dummy	n/a	task-memory/obj146igloo.png	n/a	n/a
312.579	1.017	memory	dummy	study_dummy	n/a	task-memory/obj182microscope.png	n/a	n/a
314.613	1.017	memory	study	study	n/a	task-memory/obj342wing.png	n/a	n/a
316.647	1.017	memory	study	study	n/a	task-memory/obj244rock.png	n/a	n/a
318.681	1.034	memory	study	study	n/a	task-memory/obj312tree.png	n/a	n/a
320.732	1.034	memory	study	study	n/a	task-memory/obj175mailbox.png	n/a	n/a
322.783	1.017	memory	study	study	n/a	task-memory/obj125guitar.png	n/a	n/a
324.834	1.017	memory	study	study	n/a	task-memory/obj343witch.png	n/a	n/a
326.868	1.017	memory	study	study	n/a	task-memory/obj285squirrel.png	n/a	n/a
328.919	1.017	memory	study	study	n/a	task-memory/obj003alligator.png	n/a	n/a
330.953	1.017	memory	study	study	n/a	task-memory/obj193needle.png	n/a	n/a
332.987	1.017	memory	study	study	n/a	task-memory/obj171lizard.png	n/a	n/a
335.021	1.017	memory	study	study	n/a	task-memory/obj094elephant.png	n/a	n/a
337.055	1.017	memory	study	study	n/a	task-memory/obj245rocket.png	n/a	n/a
339.089	1.017	memory	study	study	n/a	task-memory/obj197nurse.png	n/a	n/a
341.123	1.017	memory	study	study	n/a	task-memory/obj213pen.png	n/a	n/a
343.157	1.017	memory	study	study	n/a	task-memory/obj346yoyo.png	n/a	n/a
345.191	1.017	memory	study	study	n/a	task-memory/obj332well.png	n/a	n/a
347.225	1.017	memory	study	study	n/a	task-memory/obj143horse.png	n/a	n/a
349.26	1.017	memory	study	study	n/a	task-memory/obj263seahorse.png	n/a	n/a
351.294	1.017	memory	study	study	n/a	task-memory/obj148jack.png	n/a	n/a
353.328	1.017	memory	study	study	n/a	task-memory/obj188mountain.png	n/a	n/a
355.362	1.017	memory	dummy	study_dummy	n/a	task-memory/obj196nose.png	n/a	n/a
357.396	1.017	memory	dummy	study_dummy	n/a	task-memory/obj322unicycle.png	n/a	n/a
359.43	1.017	memory	dummy	study_dummy	n/a	task-memory/obj338whistle.png	n/a	n/a
371.601	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.678	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.739	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.799	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.295	1.368	memory	test	test_new	correct	task-memory/obj216penguin.png	new	n/a
491.963	0.806	memory	test	test_old	correct	task-memory/obj244rock.png	old	n/a
494.714	0.816	memory	test	test_new	correct	task-memory/obj006apple.png	new	n/a
497.548	0.829	memory	test	test_old	correct	task-memory/obj143horse.png	old	n/a
500.166	0.771	memory	test	test_new	correct	task-memory/obj097eye.png	new	n/a
503.167	0.916	memory	test	test_old	correct	task-memory/obj094elephant.png	old	n/a
505.968	0.988	memory	test	test_new	correct	task-memory/obj083dog.png	new	n/a
508.519	0.917	memory	test	test_new	correct	task-memory/obj012ball.png	new	n/a
511.32	0.852	memory	test	test_old	correct	task-memory/obj285squirrel.png	old	n/a
513.988	1.337	memory	test	test_new	correct	task-memory/obj238rain.png	new	n/a
516.922	0.918	memory	test	test_old	correct	task-memory/obj342wing.png	old	n/a
519.623	0.936	memory	test	test_old	incorrect	task-memory/obj263seahorse.png	new	n/a
522.224	0.84	memory	test	test_old	correct	task-memory/obj188mountain.png	old	n/a
525.109	0.792	memory	test	test_old	correct	task-memory/obj332well.png	old	n/a
528.143	1.375	memory	test	test_new	correct	task-memory/obj267shower.png	new	n/a
530.944	1.078	memory	test	test_new	correct	task-memory/obj063city.png	new	n/a
533.795	0.874	memory	test	test_new	correct	task-memory/obj121globe.png	new	n/a
536.613	1.564	memory	test	test_new	correct	task-memory/obj158knight.png	new	n/a
539.381	2.0	memory	test	test_new	correct	task-memory/obj345wrench.png	n/a	n/a
542.248	0.782	memory	test	test_old	correct	task-memory/obj213pen.png	old	n/a
545.166	0.855	memory	test	test_old	correct	task-memory/obj003alligator.png	old	n/a
548.051	0.678	memory	test	test_old	correct	task-memory/obj171lizard.png	old	n/a
550.668	0.977	memory	test	test_old	correct	task-memory/obj175mailbox.png	old	n/a
553.686	0.883	memory	test	test_new	correct	task-memory/obj142hook.png	new	n/a
556.604	0.885	memory	test	test_new	correct	task-memory/obj209paperclip.png	new	n/a
559.371	0.789	memory	test	test_old	correct	task-memory/obj312tree.png	old	n/a
562.006	1.018	memory	test	test_old	correct	task-memory/obj346yoyo.png	old	n/a
564.64	0.97	memory	test	test_old	correct	task-memory/obj193needle.png	old	n/a
567.541	1.049	memory	test	test_old	correct	task-memory/obj148jack.png	old	n/a
570.159	0.942	memory	test	test_new	correct	task-memory/obj276snail.png	new	n/a
572.86	1.516	memory	test	test_new	correct	task-memory/obj291swing.png	new	n/a
575.761	0.874	memory	test	test_new	correct	task-memory/obj279sock.png	new	n/a
578.545	0.802	memory	test	test_new	correct	task-memory/obj135heart.png	new	n/a
581.113	0.839	memory	test	test_new	correct	task-memory/obj173lock.png	new	n/a
583.764	0.97	memory	test	test_old	correct	task-memory/obj197nurse.png	old	n/a
586.565	0.76	memory	test	test_new	correct	task-memory/obj202package.png	new	n/a
589.166	0.743	memory	test	test_old	correct	task-memory/obj245rocket.png	old	n/a
592.1	0.637	memory	test	test_old	correct	task-memory/obj125guitar.png	old	n/a
595.001	1.358	memory	test	test_old	incorrect	task-memory/obj343witch.png	new	n/a
598.019	0.882	memory	test	test_new	correct	task-memory/obj095envelope.png	new	n/a
