onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
256.925	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
257.125	0.438	posner	target_response	correct	left	right	right	51
261.793	0.2	posner	valid_cue	correct	left	n/a	n/a	52
261.993	0.372	posner	target_response	correct	left	left	left	52
269.263	0.2	posner	valid_cue	correct	left	n/a	n/a	53
269.463	0.421	posner	target_response	correct	left	left	left	53
274.931	0.2	posner	valid_cue	correct	left	n/a	n/a	54
275.131	0.37	posner	target_response	correct	left	left	left	54
278.599	0.2	posner	invalid_cue	correct	right	n/a	n/a	55
278.799	0.402	posner	target_response	correct	right	left	left	55
281.667	0.2	posner	valid_cue	correct	right	n/a	n/a	56
281.867	0.421	posner	target_response	correct	right	right	right	56
285.135	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
285.335	0.54	posner	target_response	correct	right	left	left	57
288.703	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
288.903	0.45	posner	target_response	correct	left	right	right	58
292.071	0.2	posner	valid_cue	correct	right	n/a	n/a	59
292.271	0.487	posner	target_response	correct	right	right	right	59
298.74	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
298.94	0.391	posner	target_response	correct	right	left	left	60
305.91	0.2	posner	invalid_cue	correct	left	n/a	n/a	61
306.11	0.375	posner	target_response	correct	left	right	right	61
309.578	0.2	posner	invalid_cue	correct	left	n/a	n/a	62
309.778	0.37	posner	target_response	correct	left	right	right	62
313.546	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
313.746	0.362	posner	target_response	correct	left	right	right	63
317.214	0.2	posner	valid_cue	correct	left	n/a	n/a	64
317.414	0.35	posner	target_response	correct	left	left	left	64
324.383	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
324.583	0.437	posner	target_response	correct	right	left	left	65
327.851	0.2	posner	invalid_cue	correct	left	n/a	n/a	66
328.051	0.452	posner	target_response	correct	left	right	right	66
331.419	0.2	posner	valid_cue	correct	left	n/a	n/a	67
331.619	0.314	posner	target_response	correct	left	left	left	67
335.087	0.2	posner	valid_cue	correct	left	n/a	n/a	68
335.287	0.362	posner	target_response	correct	left	left	left	68
340.356	0.2	posner	valid_cue	correct	right	n/a	n/a	69
340.556	0.364	posner	target_response	correct	right	right	right	69
344.724	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
344.924	0.442	posner	target_response	correct	left	right	right	70
349.893	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
350.093	0.401	posner	target_response	correct	left	right	right	71
355.061	0.2	posner	invalid_cue	correct	right	n/a	n/a	72
355.261	0.359	posner	target_response	correct	right	left	left	72
364.131	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
364.331	0.418	posner	target_response	correct	left	right	right	73
371.301	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
371.501	0.387	posner	target_response	correct	right	left	left	74
378.77	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
378.97	0.351	posner	target_response	correct	right	left	left	75
383.539	0.2	posner	valid_cue	correct	right	n/a	n/a	76
383.739	0.424	posner	target_response	correct	right	right	right	76
391.008	0.2	posner	valid_cue	correct	right	n/a	n/a	77
391.208	0.371	posner	target_response	correct	right	right	right	77
397.177	0.2	posner	valid_cue	correct	left	n/a	n/a	78
397.377	0.245	posner	target_response	correct	left	left	left	78
400.245	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
400.445	0.428	posner	target_response	correct	left	right	right	79
403.713	0.2	posner	invalid_cue	correct	right	n/a	n/a	80
403.913	0.475	posner	target_response	correct	right	left	left	80
408.281	0.2	posner	valid_cue	correct	right	n/a	n/a	81
408.481	0.353	posner	target_response	correct	right	right	right	81
411.849	0.2	posner	invalid_cue	correct	left	n/a	n/a	82
412.049	0.491	posner	target_response	correct	left	right	right	82
416.918	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
417.118	0.465	posner	target_response	correct	left	right	right	83
423.487	0.2	posner	valid_cue	correct	right	n/a	n/a	84
423.687	0.397	posner	target_response	correct	right	right	right	84
430.956	0.2	posner	valid_cue	correct	right	n/a	n/a	85
431.156	0.39	posner	target_response	correct	right	right	right	85
434.524	0.2	posner	valid_cue	correct	right	n/a	n/a	86
434.724	0.409	posner	target_response	correct	right	right	right	86
441.994	0.2	posner	valid_cue	correct	right	n/a	n/a	87
442.194	0.344	posner	target_response	correct	right	right	right	87
450.864	0.2	posner	invalid_cue	correct	left	n/a	n/a	88
451.064	0.427	posner	target_response	correct	left	right	right	88
455.532	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
455.732	0.434	posner	target_response	correct	left	right	right	89
463.002	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
463.202	0.371	posner	target_response	correct	left	right	right	90
466.87	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
467.07	0.393	posner	target_response	correct	right	left	left	91
470.838	0.2	posner	valid_cue	correct	right	n/a	n/a	92
471.038	0.374	posner	target_response	correct	right	right	right	92
474.006	0.2	posner	valid_cue	correct	left	n/a	n/a	93
474.206	0.39	posner	target_response	correct	left	left	left	93
478.174	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
478.374	0.416	posner	target_response	correct	right	left	left	94
481.242	0.2	posner	valid_cue	correct	left	n/a	n/a	95
481.442	0.402	posner	target_response	correct	left	left	left	95
488.711	0.2	posner	valid_cue	correct	right	n/a	n/a	96
488.911	0.375	posner	target_response	correct	right	right	right	96
496.081	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
496.281	0.43	posner	target_response	correct	right	left	left	97
499.749	0.2	posner	invalid_cue	correct	left	n/a	n/a	98
499.949	0.394	posner	target_response	correct	left	right	right	98
505.918	0.2	posner	valid_cue	correct	left	n/a	n/a	99
506.118	0.373	posner	target_response	correct	left	left	left	99
509.886	0.2	posner	valid_cue	correct	right	n/a	n/a	100
510.086	0.364	posner	target_response	correct	right	right	right	100
516.355	0.2	posner	valid_cue	correct	left	n/a	n/a	101
516.555	0.332	posner	target_response	correct	left	left	left	101
523.824	0.2	posner	valid_cue	correct	left	n/a	n/a	102
524.024	0.428	posner	target_response	correct	left	left	left	102
527.292	0.2	posner	valid_cue	correct	left	n/a	n/a	103
527.492	0.4	posner	target_response	correct	left	left	left	103
530.76	0.2	posner	valid_cue	correct	right	n/a	n/a	104
530.96	0.394	posner	target_response	correct	right	right	right	104
534.228	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
534.428	0.491	posner	target_response	correct	left	right	right	105
539.397	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
539.597	0.423	posner	target_response	correct	left	right	right	106
542.765	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
542.965	0.4	posner	target_response	correct	right	left	left	107
546.833	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
547.033	0.475	posner	target_response	correct	right	left	left	108
552.101	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
552.301	0.394	posner	target_response	correct	right	left	left	109
556.67	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
556.87	0.413	posner	target_response	correct	left	right	right	110
559.838	0.2	posner	valid_cue	correct	right	n/a	n/a	111
560.038	0.427	posner	target_response	correct	right	right	right	111
563.406	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
563.606	0.372	posner	target_response	correct	right	left	left	112
566.774	0.2	posner	valid_cue	correct	left	n/a	n/a	113
566.974	0.385	posner	target_response	correct	left	left	left	113
573.143	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
573.343	0.392	posner	target_response	correct	left	right	right	114
580.612	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
580.812	0.397	posner	target_response	correct	left	right	right	115
583.78	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
583.98	0.448	posner	target_response	correct	right	left	left	116
587.248	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
587.448	0.372	posner	target_response	correct	left	right	right	117
590.316	0.2	posner	valid_cue	correct	left	n/a	n/a	118
590.516	0.397	posner	target_response	correct	left	left	left	118
595.984	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
596.185	0.358	posner	target_response	correct	right	left	left	119
599.552	0.2	posner	invalid_cue	correct	right	n/a	n/a	120
599.753	0.393	posner	target_response	correct	right	left	left	120
