onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
397.266	1.401	rating_expectation	731	548	Murderous adultury	town	Text	n/a
397.749	0.917	expectation_mouse_trajectory	731	548	Murderous adultury	town	Text	n/a
404.333	16.742	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
421.075	1.889	rating_feeling	960	707	Daring Enterprise	town	Text	n/a
n/a	n/a	feeling_mouse_trajectory	960	707	Daring Enterprise	town	Text	n/a
425.096	1.737	rating_expectation	794	587	Daring Enterprise	town	Text	n/a
426.03	0.804	expectation_mouse_trajectory	794	587	Daring Enterprise	town	Text	n/a
431.159	5.689	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
436.848	1.417	rating_feeling	732	539	Ambition	town	Text	n/a
437.615	0.651	feeling_mouse_trajectory	732	539	Ambition	town	Text	n/a
440.865	1.651	rating_expectation	647	509	Ambition	town	Text	n/a
441.365	1.151	expectation_mouse_trajectory	647	509	Ambition	town	Text	n/a
445.932	19.093	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
465.025	2.739	rating_feeling	659	499	Mistaken jealousy	hospital	Text	n/a
466.008	1.756	feeling_mouse_trajectory	659	499	Mistaken jealousy	hospital	Text	n/a
469.046	1.104	rating_expectation	654	455	Mistaken jealousy	hospital	Text	n/a
469.546	0.604	expectation_mouse_trajectory	654	455	Mistaken jealousy	hospital	Text	n/a
476.11	18.094	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	hospital	Text	task-narratives/Narrative2Situation8.txt
494.203	2.551	rating_feeling	761	518	Discovery of dishonour of loved one	hospital	Text	n/a
495.42	1.334	feeling_mouse_trajectory	761	518	Discovery of dishonour of loved one	hospital	Text	n/a
498.22	2.027	rating_expectation	818	553	Discovery of dishonour of loved one	hospital	Text	n/a
498.92	1.327	expectation_mouse_trajectory	818	553	Discovery of dishonour of loved one	hospital	Text	n/a
505.287	15.411	narrative_presentation	n/a	n/a	Self-sacrifice for an ideal	hospital	Text	task-narratives/Narrative2Situation9.txt
520.698	1.818	rating_feeling	711	493	Self-sacrifice for an ideal	hospital	Text	n/a
521.381	1.135	feeling_mouse_trajectory	711	493	Self-sacrifice for an ideal	hospital	Text	n/a
524.714	2.585	rating_expectation	717	502	Self-sacrifice for an ideal	hospital	Text	n/a
526.164	1.135	expectation_mouse_trajectory	717	502	Self-sacrifice for an ideal	hospital	Text	n/a
